text,1,2,3,4,5,mask,Classified
"Παρ όλα αυτά , το σύστημα εμπορίας αδειών εκπομπών είναι αμφιλεγόμενο .",0.5478448867797852,-1.0342483520507812,-0.8396964073181152,-16.64801788330078,-41.9306640625,0,---
Και είναι εντελώς απαράδεκτο το γεγονός ότι το κόμμα του κυρίου Μπερλουσκόνι στην ιταλική Camera dei Deputati καταψήφισε τον Χάρτη και ότι ένα μέλος αυτής της Συνέλευσης χρησιμοποίησε μια γλώσσα προ- ή μεταφασιστική και αγοραία αναφορικά με τον Χάρτη .,0.3898935317993164,-1.1477227210998535,4.306532859802246,-15.544910430908203,-41.3182373046875,1,Καθαρεύουσα
Ευρωπαϊκή Ένωση θα πρέπει να ενισχύσει τον εποικοδομητικό και ενεργό ρόλο που είχε τη δυνατότητα να διαδραματίσει στο Μπαλί έτσι ώστε να μην δίδει αφορμές στις χώρες που απορρίπτουν όλους τους στόχους για να αρνηθούν να δράσουν .,0.612950325012207,-1.5686969757080078,3.498408317565918,-16.21047592163086,-85.02069091796875,1,Καθαρεύουσα
"Το χειρότερο γι αυτή την οικοδόμηση , στις εποχές που θα ζήσουμε , είναι η σιωπή , διότι η σιωπή είναι εκείνη που συντηρεί το φόβο .",0.1912107467651367,1.2016453742980957,5.662775039672852,-17.451091766357422,-34.82891845703125,1,Καθαρεύουσα
Το δεύτερο είναι ότι το Ευρωπαϊκό Κοινοβούλιο δεν είχε ποτέ τη θέση ότι ο Χάρτης πρέπει να αποτελέσει προοίμιο των Συνθηκών .,0.6726493835449219,-2.0497384071350098,1.718416690826416,-16.954296112060547,-43.14593505859375,1,Καθαρεύουσα
Και μάλιστα αυτοί ακριβώς που ζητούν ευρείες μεταρρυθμίσεις πριν από τη διεύρυνση κατηγορούνται για κάτι τέτοιο !,0.3678627014160156,0.1389679908752441,3.624123573303223,-15.364028930664062,-16.32379150390625,1,Καθαρεύουσα
Θα μπορούσαν επίσης να αποδειχθούν απαραίτητες για να υπερπηδηθούν μόνιμα αδιέξοδα .,0.5605344772338867,-0.3052811622619629,2.603787422180176,-14.530071258544922,-24.73577880859375,0,---
( Ο Πρόεδρος αναγγέλλει την έγκριση της κοινής θέσης ),0.2806129455566406,1.3572065830230713,-1.4906363487243652,-14.186485290527344,-39.52459716796875,0,---
Πρέπει να προσπαθήσουμε να συμβαίνει αυτό πραγματικά στο μέλλον .,0.2383813858032226,1.7035233974456787,1.817460060119629,-18.20572662353516,-39.737548828125,0,---
Εργαστήκαμε με κάπως υπερβολικά μεγάλη ταχύτητα .,0.4832220077514648,2.045450448989868,0.7499327659606934,-13.416316986083984,-20.98651123046875,0,---
Θα πω ξεκάθαρα ότι θεωρώ τρομερό να δίνουμε την εντύπωση σε ανθρώπους που έχουν πληγεί από φυσικές καταστροφές ότι μπορούμε να λύσουμε όλα τα προβλήματα που τούς δημιουργεί αυτή την κατάσταση .,0.3977088928222656,0.7225461006164551,2.6346120834350586,-19.93664932250977,-56.63128662109375,1,Καθαρεύουσα
Το περιθώριο δεν έπρεπε να περικοπεί σε καμιά περίπτωση .,0.2082290649414062,0.5483646392822266,0.6083498001098633,-20.293682098388672,-30.79296875,0,---
"Επιπλέον , το Συμβούλιο ασπάζεται την αντίληψη του Κοινοβουλίου ότι όσον αφορά ένα άλλο σημείο , τη μείωση δηλαδή των δαπανών για τις γεωργικές αγορές , η αναθεώρηση , με τη μορφή με την οποία προτείνεται από την Επιτροπή , δεν τίθεται καν υπό συζήτηση .",0.7109575271606445,-2.986999988555908,0.9657888412475586,-14.776607513427734,-54.24639892578125,1,Καθαρεύουσα
"Ο προϋπολογισμός που καθορίζουμε πρέπει να αποτελεί αντανάκλαση των προτεραιοτήτων μας , να είναι κατανοητός για τους πολίτες και προσανατολισμένος στο αποτέλεσμα .",0.7218570709228516,-2.9170546531677246,-0.7377839088439941,-16.713546752929688,-47.3572998046875,1,ΚΝΕ
"Γι αυτό και φροντίσαμε να διπλασιαστεί η βοήθεια για την εκπαίδευση και την προστασία της υγείας και αυτό είναι απαραίτητο , Πρόεδρε , προκειμένου η βοήθεια να φθάσει στους ανθρώπους που τη χρειάζονται περισσότερο .",0.4548368453979492,0.753659725189209,4.649408340454102,-15.042110443115234,-36.99365234375,1,Καθαρεύουσα
Το Κοινοβούλιο αυτό είχε αποδείξει επανειλημμένα κατά τα προηγούμενα έτη ότι η απόλυτη λιτότητα αποτελεί τη βάση των εργασιών του .,0.6239299774169922,-2.130459308624268,2.65875244140625,-15.909217834472656,-40.57269287109375,1,Καθαρεύουσα
Ταυτόχρονα όμως διαπιστώνει ότι παρουσιάζεται καθυστέρηση των δαπανών και ότι το Συμβούλιο και τα κράτη μέλη αναζητούν σε ορισμένες περιπτώσεις τα όρια του δυνατού όσον αφορά τη διάθεση των κονδυλίων για την ύπαιθρο .,0.2377872467041015,-1.9528322219848635,3.6115570068359375,-15.91745376586914,-56.1529541015625,1,Καθαρεύουσα
Δεν μπορούμε και δεν πρέπει να επιβαρύνουμε με το κόστος αυτό τις φτωχότερες χώρες .,0.3874149322509765,0.752464771270752,1.809636116027832,-20.78799057006836,-46.38189697265625,1,Καθαρεύουσα
"Ο Στρατός έχει αναγνωρίσει τον φόνο "" κατά λάθος "" έξι παιδιών στο Pueblo Rico , στις 15 Αυγούστου του 2000 .",0.7526922225952148,-0.3696112632751465,1.984138011932373,-19.10540771484375,-51.98760986328125,1,Καθαρεύουσα
"Πιστεύω ότι , χωρίς αναθεώρηση , δεν θα είμαστε σοβαροί ούτε απέναντι στους εαυτούς μας ούτε απέναντι στους εταίρους μας , ιδίως κατά την περίοδο 2001-2006 .",0.5188865661621094,-0.3951153755187988,4.809805870056152,-15.036453247070312,-53.3524169921875,1,Καθαρεύουσα
"Σχετικά με το σημείο αυτό , κύριε Πρόεδρε , θέλω να επιστήσω την προσοχή σας στο δύσκολο ζήτημα των επιταγών .",0.5293035507202148,-0.089484691619873,1.6994590759277344,-17.224468231201172,-48.388916015625,1,Καθαρεύουσα
"Έχουμε εδώ τρεις περιπτώσεις , σε διαφορετικά σημεία της χώρας .",0.3911285400390625,-0.0801997184753418,-1.3731460571289062,-17.771831512451172,-16.99908447265625,0,---
"Αυτό το Μάρτιο , όπως μόλις είπε ο κ . Pöttering , είναι η τριακοστή επέτειος από το θάνατό του , το 1979 .",0.3163833618164062,0.6957063674926758,4.618383407592773,-17.523181915283203,-31.1126708984375,1,Καθαρεύουσα
"Όταν διαδήλωνα μαζί με τους λεγόμενους αντιπάλους της παγκοσμιοποίησης , η Γάνδη είχε χάσει απολύτως το χαρακτήρα μίας ζωντανής πόλης που τη διακρίνει .",0.1610174179077148,1.3876521587371826,5.6932373046875,-16.249412536621094,-32.406982421875,1,Καθαρεύουσα
"Κύριοι του Συμβουλίου , όπου και αν βρίσκεστε , με θεωρώ έναν βουλευτή πολύ μετριοπαθή , που υπερασπίζεται πάντα την οδό της διοργανικής συνεργασίας , τόσο σε θέματα προϋπολογισμού όσο και σε οποιοδήποτε άλλο θέμα .",0.4851512908935547,1.2890276908874512,3.683292388916016,-17.688663482666016,-29.935302734375,1,Καθαρεύουσα
Βρισκόμαστε τώρα στην πρώτη ανάγνωση και έχετε αρκετό χρόνο για να επιδιώξετε την πλήρη συναίνεση του Κοινοβουλίου .,0.4886741638183594,-0.125648021697998,0.0084118843078613,-15.729293823242188,-30.0494384765625,1,Καθαρεύουσα
"Κατά δεύτερο λόγο , έχουμε ένα πρόγραμμα .",-0.108306884765625,4.017358303070068,1.242166519165039,-16.564739227294922,-4.3248291015625,0,---
"Οι μεταρρυθμίσεις αυτές δεν είναι βέβαια πλήρεις , αλλά η σημερινή κρίση θα πρέπει να ενισχύσει την πολιτική μας αποφασιστικότητα να τις φέρουμε σε πέρας .",0.6604280471801758,-0.5504755973815918,2.44416618347168,-15.506542205810549,-36.9248046875,1,Καθαρεύουσα
"Τέλος , χιλιάδες διαδήλωσαν στη Γάνδη χωρίς να υπάρξουν έκτροπα .",0.5172319412231445,-0.4780812263488769,2.656977653503418,-17.46966552734375,-46.84442138671875,0,---
Ολόκληρος ο κόσμος αισθάνεται ακόμη το σοκ από τις επιθέσεις στη Νέα Υόρκη και την Ουάσινγκτον .,0.3271675109863281,1.347132682800293,5.426136016845703,-15.52765655517578,-41.8216552734375,1,Καθαρεύουσα
"Με κάθε ειλικρίνεια , δεν πιστεύω ότι η Επιτροπή μπορεί να σχολιάσει την τάδε ή τη δείνα λεπτομέρεια σχετικά με τη λειτουργία του Συμβουλίου , διότι , επαναλαμβάνω , καθένα από τα θεσμικά μας όργανα είναι φυσικά αυτόνομο στη λειτουργία του .",0.3838529586791992,1.1405339241027832,4.855205535888672,-16.424701690673828,-42.36077880859375,1,Καθαρεύουσα
.,-0.5140933990478516,10.849128723144531,-19.33890151977539,9.950477600097656,-117.23895263671876,0,---
"Λοιπόν , όλα καλά .",-0.4000453948974609,5.760156631469727,-1.2103958129882812,-17.13796615600586,-11.2603759765625,0,---
"Την επομένη ενός από τα χειρότερα θεάματα που πρόσφερε η Ευρωπαϊκή Ένωση και , κυρίως , το Συμβούλιο Υπουργών της στους ευρωπαίους πολίτες , έρχεται η εξαιρετική έκθεση του συναδέλφου μας , παλιού προέδρου του Συμβουλίου Υπουργών , του κ . Poos , που χαράζει όχι μόνο μια πορεία , αλλά και μια γραμμή που θα έπρεπε να τοιχοκολληθεί σε όλες τις εκκλησίες ή σε όλα τα δημόσια κτίρια της Ένωσης , όπως είχε γίνει κάποτε με τις θέσεις Wittemberg .",0.3075714111328125,-0.093151569366455,5.257678031921387,-15.443897247314451,-60.16668701171875,1,Καθαρεύουσα
"Εν πάση περιπτώσει , εγώ δεν έχω τέτοια λύση .",0.0177679061889648,3.0618529319763184,4.024181365966797,-17.242507934570312,-7.469970703125,0,---
Η διαιτησία πρέπει να είναι διαφανής και πρέπει επίσης να αλλάξει η σύνθεση του δικαστηρίου .,0.4873104095458984,-1.1534428596496582,1.2093243598937988,-17.666282653808594,-39.6719970703125,1,Καθαρεύουσα
Η Ευρωπαϊκή Ένωση δεν είναι ακόμα κατάλληλα προετοιμασμένη για αυτή τη νέα κατάσταση .,0.5122747421264648,-0.8100385665893555,0.8094015121459961,-15.995014190673828,-35.8294677734375,0,---
"Ως γνωστόν , οι συνάδελφοί μας της Επιτροπής Συνταγματικών Υποθέσεων - με επικεφαλής τον συντονιστή μας Νρigo Mιndez de Vigo - προσέθεσαν το ζήλο τους στις εργασίες .",0.4896259307861328,-0.6331963539123535,5.018015861511231,-14.422615051269531,-50.24249267578125,1,Καθαρεύουσα
"Μπορούμε να λάβουμε αποφάσεις μόνο βάσει των γνώσεων που έχουμε σήμερα , αλλά πρέπει να έχουμε την ευελιξία να μπορούμε να λαμβάνουμε νέες αποφάσεις όταν αποκτούμε νέες γνώσεις και -στην προκειμένη περίπτωση- νέα εμβόλια .",0.8331699371337891,-1.5438957214355469,1.6041522026062012,-14.028083801269531,-38.08624267578125,1,Καθαρεύουσα
Πρέπει όμως να πω καθαρά ότι η Ευρωπαϊκή Ένωση περιμένει αυτή η υποστήριξη να εκφρασθεί με συγκεκριμένα βήματα και να οδηγήσει όντως στην ανεύρεση λύσης .,0.4508752822875976,0.9243535995483398,4.891757965087891,-15.701946258544922,-44.30352783203125,1,Καθαρεύουσα
"Τα βασικά προβλήματα της χώρας είναι τα ίδια με τα προβλήματα που αντιμετωπίζουν πολλές χώρες της ΕΕ : διαφθορά , ένα δυσμενές καθεστώς θεωρήσεων και αμοιβαίως ασύμβατη νομοθεσία .",0.7884159088134766,-2.825157642364502,-0.7220802307128906,-16.46942901611328,-47.2899169921875,1,ΚΝΕ
"Προκειμένου να μπορέσει να τεθεί σε ισχύ η οδηγία και τα νέα εμβόλια να καταστούν διαθέσιμα , είναι , πράγματι , σημαντικό να λάβουμε γρήγορα μια απόφαση .",0.8742456436157227,-1.8426728248596191,-0.3143243789672851,-11.454944610595703,-37.32781982421875,1,Καθαρεύουσα
Δεν υπάρχει ανάγκη διεθνοποίησης των εσωτερικών αντιπαραθέσεων της Ουκρανίας .,0.3845071792602539,-0.3532748222351074,0.8749604225158691,-17.619766235351562,-40.02960205078125,0,---
Μπορώ από τώρα να φανταστώ ποιος θα πλουτίσει υπερβολικά ύστερα από αυτήν την εξαίρεση .,0.3111896514892578,2.812793016433716,4.383216857910156,-18.90955352783203,-22.2406005859375,1,Δημοτική
"Με μια εκστρατεία προληπτικού εμβολιασμού , για παράδειγμα , σύμφωνα με την ισχύουσα νομοθεσία , μια ζώνη περιορισμού πρέπει να διατηρηθεί ακόμη και αν δεν έχει καταγραφεί κανένα κρούσμα καταρροϊκού πυρετού των προβάτων .",0.8263702392578125,-3.4461398124694824,-0.2440681457519531,-12.320316314697266,-52.25244140625,1,ΚΝΕ
"Εάν δεν αυξηθούν οι φόροι επί των μικρομεσαίων επιχειρήσεων , ούτε ο ΦΠΑ , πρέπει αναπόφευκτα να αναζητηθούν άλλες δυνατότητες .",0.6494073867797852,-0.0757360458374023,2.780234336853028,-14.995574951171877,-41.2232666015625,1,Καθαρεύουσα
( Ο Πρόεδρος ξαναμιλά στα αγγλικά ),-0.0842218399047851,3.761157989501953,-1.2625908851623535,-12.84687042236328,-26.01495361328125,0,---
Οι μεταρρυθμίσεις μας σε αυτόν τον τομέα θα ολοκληρωθούν μόνο όταν κάθε Γεωργιανός θα αισθάνεται ότι έχει μια πραγματική ευκαιρία για απασχόληση .,0.654658317565918,-1.4962573051452637,2.524383544921875,-15.649356842041016,-47.82647705078125,1,Καθαρεύουσα
"Πιστεύω και ελπίζω ότι αυτό το μέσο θα είναι διαθέσιμο σε όλους όσοι ενδιαφέρονται , όχι μόνο στην Επιτροπή , και ότι θα είναι ένα εύκολα προσβάσιμο έγγραφο που θα είναι διαθέσιμο όταν χρειάζεται .",0.3123464584350586,-1.7146711349487305,2.4610071182250977,-15.71429443359375,-43.9500732421875,1,Καθαρεύουσα
"Δυστυχώς για τους πολιτικούς , σύμφωνα με το δίκαιο της Γεωργίας , η αγωγή κατά των μέσων μαζικής ενημέρωσης δεν είναι δυνατή υπό οποιεσδήποτε συνθήκες .",0.688201904296875,-1.1120400428771973,2.8461618423461914,-18.417205810546875,-56.4737548828125,1,Καθαρεύουσα
"Εάν ναι , πώς σκοπεύετε να τα περιορίσετε , ή τι θα μπορούσε να συμβάλει στον περιορισμό τους ;",0.06121826171875,0.422703742980957,4.874407768249512,-15.451038360595703,-62.11602783203125,1,Καθαρεύουσα
"Στους κλάδους της χαλυβουργίας και της αυτοκινητοβιομηχανίας εκφράζονται ανησυχίες εν προκειμένω , και είναι εν μέρει δικαιολογημένες .",0.7577199935913086,-1.775496006011963,1.9113287925720213,-13.738174438476562,-37.78509521484375,1,Καθαρεύουσα
"( SK ) Θέλω να ξεκινήσω με την παρατήρηση ότι η βιομηχανία γούνας ήταν ανέκαθεν σημαντική για τη Σλοβακία , αλλά άρχισε να επεκτείνεται μόλις μετά το 1990 .",0.6115226745605469,-1.4914650917053225,2.053201675415039,-15.8226318359375,-50.25830078125,1,Καθαρεύουσα
"Κατόπιν της ένταξης της Σλοβακίας στην ΕΕ , οι σλοβάκοι γουνοποιοί εισήγαγαν αποκλειστικά γούνινες ύλες από αγοραστές στα κράτη μέλη της ΕΕ .",0.7590866088867188,-2.2759270668029785,2.1226253509521484,-13.926025390625,-50.86767578125,1,Καθαρεύουσα
"Ωστόσο , όσον αφορά το γενικό ζήτημα της σήμανσης , παρακολουθούμε πολύ στενά εθελοντικές πρωτοβουλίες , προγράμματα και σχέδια που υπάρχουν ήδη για να καλύψουν άλλα προϊόντα γούνας και να διασφαλίσουν ότι οι καταναλωτές ενημερώνονται καταλλήλως .",0.6376199722290039,-0.6496386528015137,3.3157272338867188,-14.023143768310549,-48.7998046875,1,Καθαρεύουσα
"Δεύτερον , εκτιμώ ότι η υποστήριξη των ευρωπαίων πολιτών είχε πολύ μεγάλο αντίκτυπο · ήταν μεγάλη υπόθεση για εμάς και με βοήθησε να πείσω εκείνους που έπρεπε να πειστούν .",0.492523193359375,-0.0823240280151367,3.1716766357421875,-14.543479919433594,-32.21258544921875,1,Καθαρεύουσα
""" διαδικασία των δημοκρατικών μεταρρυθμίσεων έχει παγώσει τελείως στην Άγκυρα . "" κατάργηση του άρθρου 301 του Ποινικού Κώδικα σχετικά με την ελευθερία έκφρασης έχει αναβληθεί επ αόριστον , και στον φάκελο της Κύπρου παρακολουθούμε έναν καταιγισμό προτάσεων και αντιπροτάσεων εκ μέρους του κ . Ερντογάν , οι οποίες στην πραγματικότητα αποσκοπούν στην αποφυγή της επικύρωσης του Πρωτοκόλλου της Άγκυρας .",0.7526483535766602,-2.9357218742370605,1.2087721824645996,-16.610580444335938,-62.51483154296875,1,Καθαρεύουσα
"( EN ) Κύριε Πρόεδρε , ευελπιστώ ότι το Ευρωπαϊκό Συμβούλιο θα καταδικάσει τη Διάσκεψη για το Ολοκαύτωμα -ή , για να είμαι πιο ακριβής , τη "" Διάσκεψη για την Άρνηση του Ολοκαυτώματος "" η οποία μόλις πραγματοποιήθηκε στο Ιράν .",0.5517663955688477,-1.592172145843506,4.4708757400512695,-16.24932098388672,-83.9510498046875,1,Καθαρεύουσα
""" διάσκεψης κορυφής του Ευρωπαϊκού Συμβουλίου και , κατ επέκταση , η γερμανική Προεδρία , πρέπει να στείλουν ένα σαφές μήνυμα στους λαούς των κρατών μελών ότι η βούλησή τους και οι καθιερωμένοι κανόνες γίνονται σεβαστά .",0.5073480606079102,-0.6504335403442383,3.201231002807617,-15.457149505615234,-49.6463623046875,1,Καθαρεύουσα
"Αν δεν έχουμε μια σαφή εικόνα των σχεδίων μας και των δυνατοτήτων μας , κύριε Πρόεδρε , δεν θα μπορέσουμε να οικοδομήσουμε το μέλλον ούτε να καταλάβουμε το παρελθόν .",0.3847599029541015,0.8896803855895996,4.651742935180664,-16.049182891845703,-22.86328125,1,Καθαρεύουσα
"Από το νέο έτος , η Ένωση θα εκπροσωπείται με 27 Επιτρόπους και 785 βουλευτές του ΕΚ : πρόκειται σαφώς για μια πληθωριστική διεργασία , η οποία διαταράσσει τη λειτουργία των θεσμικών οργάνων μας .",0.7744951248168945,-2.28394079208374,1.2692036628723145,-14.957332611083984,-41.10858154296875,1,Καθαρεύουσα
"Κύριε Επίτροπε , σας ευχαριστώ γι αυτήν την πολύ αναλυτική έκθεση απόψεων .",0.3652286529541015,1.5332911014556885,1.875107288360596,-20.427913665771484,-9.9049072265625,0,---
Κατ αρχάς είναι σαφές ότι η Ευρωπαϊκή Ένωση πρέπει να τηρεί τα υπεσχημένα .,0.5149059295654297,0.4563760757446289,2.36539077758789,-15.909709930419922,-34.86688232421875,0,---
"Επομένως , δεν είναι ότι την αποθαρρύνουμε , πιστεύω όμως ότι αν δεν υπάρχει σαφής απαίτηση βιωσιμότητας , η ζημία εξαιτίας ενός αποτυχημένου εγχειρήματος θα αποβεί εις βάρος ολόκληρης της βιομηχανίας , διότι η έμφαση στα βιοκαύσιμα είναι τόσο μεγάλη τώρα που δεν έχουμε περιθώριο για αποτυχημένα εγχειρήματα · κάτι τέτοιο θα σήμαινε το τέλος ολόκληρου του τομέα .",0.5757961273193359,-1.6131749153137207,3.323108673095703,-15.052249908447266,-58.97265625,1,Καθαρεύουσα
Ο προϋπολογισμός της Ένωσης για το 2009 θα πρέπει να επιτρέπει μεγαλύτερη στήριξη τόσο για την αύξηση της γεωργικής παραγωγής στην Ευρώπη όσο και για την εξαγωγή των γεωργικών προϊόντων που παράγονται στην Ένωση .,0.919936180114746,-4.1608500480651855,-1.258616924285889,-15.05636215209961,-63.27166748046875,1,ΚΝΕ
"Το Συμβούλιο μάς λέει : "" θα σας ενημερώσουμε στο τέλος των διαπραγματεύσεων "" .",0.609100341796875,-0.6145229339599609,1.5502634048461914,-15.511646270751951,-31.41668701171875,1,Καθαρεύουσα
"Ένα βασικό σημείο στο κείμενο της Επιτροπής , αναφέρεται στην ένδειξη του παραγωγού .",0.7607212066650391,-1.9339337348937988,-1.1084084510803225,-17.440940856933594,-49.7083740234375,0,---
"Ωστόσο , το 95 % εξ αυτών δραστηριοποιούνται σε τέσσερα μόλις αθλήματα : στον στίβο , στην καλαθοσφαίριση , στο ποδόσφαιρο και στο ράγκμπι .",0.6290683746337891,-2.1249217987060547,2.357016563415528,-12.29245376586914,-59.74053955078125,1,Καθαρεύουσα
Το κείμενο στο οποίο καταλήξαμε στηρίζεται στη συναίνεση των κοινωνικών εταίρων .,0.4680166244506836,-1.0861196517944336,1.3326115608215332,-18.99578857421875,-30.73321533203125,0,---
"Είναι επίσης σημαντικό να λάβουμε υπόψη τη Συνθήκη της Λισαβόνας , η οποία θα τεθεί , ελπίζω , σε ισχύ όσο το δυνατόν συντομότερα και θα αποτελέσει θεμέλιο για νέες δράσεις της ΕΕ , και να διασφαλίσουμε ότι ένα από τα αποτελέσματά της θα είναι μια σειρά από όσο το δυνατόν αποτελεσματικότερα μέσα .",0.4702167510986328,-1.8600196838378904,1.5784893035888672,-12.944026947021484,-59.951171875,1,Καθαρεύουσα
"Κυρία Πρόεδρε , πιστεύω ότι όλοι οι συνάδελφοι διάβασαν στις αντίστοιχες εθνικές εφημερίδες την απόφαση της αμερικανικής διοίκησης να απαγορεύσει την παραμονή σε αμερικανικό έδαφος μίας καναδέζικης επιχείρησης δυνάμει της εφαρμογής του νόμου Helms Burton που ενισχύει το εμπάργκο κατά της Κούβας .",0.6306276321411133,-0.9844179153442384,4.580500602722168,-19.382911682128903,-75.316162109375,1,Καθαρεύουσα
"Καθώς η πολιτικές ελίτ της Μαγαδασκάρης αναλίσκονται σε πραξικοπήματα και μάχες για επικερδή επιχειρηματικά συμβόλαια , το 70 % του πληθυσμού ζει με λιγότερο από ένα δολάριο την ημέρα .",0.3369646072387695,0.0223937034606933,2.598063468933105,-12.217369079589844,-34.53436279296875,1,Καθαρεύουσα
"Σας ευχαριστώ , κύριε Heaton-Harris .",0.0446710586547851,4.077308654785156,2.6319808959960938,-20.750038146972656,-16.189697265625,0,---
Εκείνο που χρειάζεται είναι κατάλληλα νομικά και εκτελεστικά όργανα που θα επιτρέψουν στις αρχές των κρατών μελών της ΕΕ να δράσουν αποτελεσματικά για να διασφαλίσουν την προστασία των ενοίκων των ιδιωτικοποιημένων διαμερισμάτων που ανήκαν παλαιότερα σε κρατικές εταιρείες .,0.8112945556640625,-2.348703384399414,1.0058507919311523,-16.271217346191406,-51.91650390625,1,Καθαρεύουσα
Δεν υπάρχουν άλλοι τομείς όπου να εργάζονται τέσσερις οργανισμοί παράλληλα .,0.5019865036010742,-0.2276873588562011,2.1558637619018555,-16.118305206298828,-33.44195556640625,0,---
Θα φροντίσουμε να εξεταστεί το θέμα .,-0.1674356460571289,3.1993422508239746,-1.3552007675170898,-13.928298950195312,-31.40380859375,0,---
"Δεν θέλουν μια ριζική αλλαγή και δεν θέλουν την ακύρωση των υφισταμένων συμβάσεων , αλλά αυτά είναι που προβλέπει η κοινή θέση .",0.5734882354736328,-0.3861942291259765,4.038420677185059,-15.395858764648438,-35.39617919921875,1,Καθαρεύουσα
Εμείς κινηθήκαμε προς εσάς .,0.0482177734375,2.400785207748413,2.188624858856201,-17.953529357910156,-9.42120361328125,0,---
Τι κάνουν οι πληττόμενες χώρες για να αποπληρώσουν το χρέος τους ;,0.1117429733276367,1.69256854057312,1.4420013427734375,-19.09286499023437,-34.822021484375,0,---
"Παράδειγμα αυτής της απόσυρσης αποτελούν τα ταμειακά πλεονεκτήματα που χορηγήθηκαν σε τραπεζικά ιδρύματα , απόσυρση που κατέστη εφικτή λόγω της σταδιακής επαναφοράς των πιστωτικών αγορών σε κανονικά επίπεδα .",0.774928092956543,-3.77814531326294,-0.5786895751953125,-14.225147247314451,-47.01092529296875,1,ΚΝΕ
"Ταυτόχρονα , τα προβλήματα που περιγράφονται δεν είναι δυνατόν να λυθούν καθυστερώντας την επέκταση της ευρωζώνης .",0.5225162506103516,-1.7703547477722168,0.793365478515625,-19.10168838500977,-38.86773681640625,1,Καθαρεύουσα
"Κατά συνέπεια , τάσσομαι υπέρ της εφαρμογής του σχεδίου τριών σημείων από τους υπουργούς Οικονομικών , το οποίο είχε προτείνει ο κ . Almunia στις 22 Δεκεμβρίου 2004 , σχετικά με την ταχύτερη δυνατή ενίσχυση της Eurostat . "" λήψη αυτών των ευαίσθητων , αναγκαίων μέτρων παρακωλύεται εδώ και πέντε χρόνια .",0.6533908843994141,-1.7459969520568848,4.064814567565918,-17.01511001586914,-64.2279052734375,1,Καθαρεύουσα
"Επίσης , η συζήτηση ήταν ιδιαίτερα εποικοδομητική , με μια σειρά θεμάτων επί των οποίων μπορούμε να συμφωνήσουμε ως προς την αξιολόγηση της κατάστασης .",0.5270586013793945,-1.1391301155090332,2.959749221801758,-13.591808319091797,-37.10406494140625,1,Καθαρεύουσα
"Κάτι τέτοιες πολεμικές στρατηγικές και άλλες απαράδεκτες πρωτοβουλίες , όπως αυτή των αντιδορυφορικών δοκιμών της Κίνας τον Ιανουάριο του 2007 , πρέπει να καταπολεμηθούν .",0.7984762191772461,-0.5648117065429688,2.695484161376953,-17.187774658203125,-49.034423828125,1,Καθαρεύουσα
- Σύσταση Seeber,0.0672273635864257,4.324359893798828,-4.849534511566162,-9.97957992553711,-62.81500244140625,0,---
3 :,0.1221742630004882,10.528070449829102,-23.537559509277344,10.130172729492188,-94.76708984375,0,---
"Δεν θέλω να αφήσω περιθώρια για αμφιβολίες εδώ , ώστε να μην επαναλάβουμε τα λάθη του παρελθόντος : το GMES διαθέτει ένα δυναμικό πολλαπλών χρήσεων , δε χωράει καμία αμφισβήτηση , αλλά αυτό το δυναμικό πολλαπλών χρήσεων , θα πρέπει επίσης να χρησιμοποιείται με σύνεση , ώστε να αποφεύγονται οι επικαλυπτόμενες δράσεις και οι περιττές δαπάνες .",0.5470981597900391,-0.8848137855529785,1.8635272979736328,-16.391387939453125,-39.109619140625,1,Καθαρεύουσα
"Για τις αρχές αυτές προβλέπεται ειδική επιμόρφωση , καθώς και ένα πρόγραμμα συντονισμού , απευθύνοντας έκκληση για την ανταλλαγή εμπειρογνωμοσύνης και για την έγκριση των βέλτιστων εθνικών πρακτικών .",0.7171497344970703,-3.2750515937805176,0.2247099876403808,-14.049392700195312,-40.4390869140625,1,ΚΝΕ
Επιτροπή Προϋπολογισμών και η Επιτροπή Εξωτερικών Υποθέσεων έκαναν τα πάντα γι αυτό και τα κατάφεραν .,0.144113540649414,1.7982063293457031,2.38607120513916,-15.004234313964844,-1.501953125,1,Δημοτική
Πρέπει να αναθεωρήσουμε το ΣΓΠ ώστε να διασφαλίσουμε όχι μόνο ότι βοηθάμε τους φτωχούς να ξεφύγουν από τη φτώχεια μέσω του εμπορίου αλλά και ότι βοηθάμε τους απελπισμένους να βγουν από τα συντρίμμια της καταστροφής μέσω του εμπορίου .,0.3524093627929687,0.9328737258911132,4.18756103515625,-19.13607406616211,-55.63128662109375,1,Καθαρεύουσα
Πρέπει να γίνει .,-0.1722545623779297,5.596533298492432,-4.812544345855713,-12.745330810546877,-46.3536376953125,0,---
"Συγκεντρώνουμε πόρους σε ευρωπαϊκό επίπεδο , επιτρέποντας στα κράτη μέλη να περικόψουν τις δαπάνες τους , να αποφύγουν την αλληλεπικάλυψη και να έχουν καλύτερη απόδοση για τις επενδύσεις τους .",0.7299766540527344,-2.241504669189453,-0.9613828659057616,-14.658073425292969,-55.1788330078125,1,ΚΝΕ
"Θα ήθελα να θίξω τρία από αυτά , το καθένα ξεχωριστά .",0.3370704650878906,1.7042055130004885,1.467106819152832,-16.438411712646484,-41.8719482421875,0,---
