"Είδος.Τεκμηρίου"	"Θεματική"	"Διάλεκτος"	"Κοινωνιόλεκτος"	"Jargon"	"Ύφος"	"Ποικιλία"	"Ιστορική.Περίοδος"	"class"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"δημοτική"	"νε"	2	0.173387010629881	0.468118071155152	-0.51060772189524	-0.617651887323142	-0.0549905888113488	1.01331451524234	-0.636425115546875	-0.191808183990645	-3.59151058729785	-0.658939510141163	-4.68981715028511	1.45582350714698	8.00218130619807	-0.104810609093536	-1.03064295109146	0.650995796274604	11.8869171467199	42.6276227985131	-305.610888140081	16.9344336168387	68.8715775377631	2.57449040997718	38.5218625193607	-104.835794587363	-4.60820219441186	31.4484293231593	64.6052212521525
"fragmentum"	"λογοτεχνία"	"αττική"	"οχι"	"οχι"	"λογοτεχνικό"	"προμεσαιωνική"	"ελληνιστική"	1	-20.6589149756464	-3.72293492293079	-0.633227472729274	2.12006200084754	-0.190799118332894	-0.647111524774044	1.69871239399362	-3.4422984933153	6.22072383371478	-2.05557485962798	1.84646205890705	-0.910262314540686	-0.0588458884737512	9.66128181406349	-4.85966833915688	2.22335864134355	19.6867572147161	-8.63424105471587	-353.689286478428	54.4632766831175	24.2140273977147	-17.399741682931	148.063887808784	-109.137405124793	-90.4340771602078	3190.17835240283	-4616.68363087294
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"καθαρεύουσα"	"νε"	2	0.145411499051775	0.319006277748384	2.22747476272037	0.153883352704708	0.837902857292201	2.19045590617176	-1.68566258840746	2.11118290109676	-1.28649685436	3.95591091897415	-5.85202447166593	-3.06272507679129	-8.93659946373795	3.76155510083759	-39.2659273816117	-10.7656259900197	-44.8115629750469	-17.7766493839851	-310.938282582979	45.1806376437341	3.69143136616524	4.71376770816394	23.2253416874188	-88.5122790254436	-49.7136043984485	-14.4529189757947	115.966960948404
"χωρίο"	"ιστορία"	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"καθαρεύουσα"	"νε"	2	0.291871120894016	-0.143240594193922	3.52650691273931	0.783728497212772	-1.18539776179989	-4.12936383339953	-7.59285194767919	4.23602686327955	-5.41410935251669	9.13268951972429	-16.3893114240034	-2.68018389861908	-17.5451000666769	-0.487474495272772	-40.9169253628795	-17.4976887378691	-11.9501993626499	-35.5449701111861	-365.9816400985	17.4591220471918	106.740734763263	228.820425708606	681.461635696982	-532.040786063653	-5466.88486241183	118257.275857158	-161637.755869753
"χωρίο"	"ιστορία"	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"καθαρεύουσα"	"νε"	2	0.291871120894016	-0.143240594193922	3.52650691273931	0.783728497212772	-1.18539776179989	-4.12936383339953	-7.59285194767919	4.23602686327955	-5.41410935251669	9.13268951972429	-16.3893114240034	-2.68018389861908	-17.5451000666769	-0.487474495272772	-40.9169253628795	-17.4976887378691	-11.9501993626499	-35.5449701111861	-365.9816400985	17.4591220471918	106.740734763263	228.820425708606	681.461635696982	-532.040786063653	-5466.88486241183	118257.275857158	-161637.755869753
"χωρίο"	"ιστορία"	"οχι"	"οχι"	"οχι"	"επίσημο"	"καθαρεύουσα"	"νε"	3	0.506508632075376	-1.34040911898236	1.87848732702456	0.857705837666595	-2.47467842896285	-8.25341105671971	-7.32218907118246	2.91637449148206	0.493409014027793	7.29455673448518	-4.45909875824057	-5.1418996004401	-19.6382063288561	-10.0348359554735	-2.81075814429621	11.5333903439409	28.1335526668009	-15.5060461312549	-358.40343186696	13.136828610034	132.448447376704	216.438266663578	705.419328435043	-532.384824948104	-5416.55924576793	118277.566785601	-161694.177231019
"χωρίο"	"φιλοσοφία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"καθαρεύουσα"	"νε"	2	0.0522227216792338	0.6720311279909	5.14402784227418	1.07579810621723	0.0983881106044593	-5.03929145356116	0.514968662013016	5.73343572735291	-2.41686169299207	0.144537934926911	9.27427366681385	7.51107756515329	12.1015722378536	-12.0944829088178	40.0318979230593	-21.5192914354314	-37.8843862684115	-6.56252862736722	-349.778410801728	46.3396543908078	51.426297869305	-49.5558507723485	-32.2144822777992	-36.6489630453144	23.7910451660107	78.4116550528762	39.7315179680102
"fragmentum"	NA	NA	NA	NA	NA	NA	NA	3	-0.0556891429469501	0.102952713020145	-0.190168516500498	-0.0956606280008921	0.818199144196425	2.30908361769338	1.29321878164125	0.241356843502122	0.489811720270558	-0.530769640254841	2.32122279758034	-1.48252459129945	-4.87611833732538	-2.95262667041768	-2.91466758084891	2.96568595713921	-4.51523502774944	-0.612550572286695	-38.2258809265287	2.38651072359955	0.311128639743964	-3.4100051157138	2.6765743882137	-9.19450335651933	2.6390345180562	1.42619448091441	1.68799590850376
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"κνε"	"νε"	3	-0.0142256588549057	0.440680009142849	1.27526209354171	0.523010388820812	1.1510482906073	0.528605616305247	0.308241844149862	-5.78733764412979	4.99163346134975	-4.18483759182754	1.82315016119063	3.1621159007215	6.52703853214382	16.8415162252322	16.0751869910506	-5.11917167104887	19.4552489542692	-5.98795978919206	-348.396242335726	83.2794473939476	25.0602653631238	-44.2480073267079	64.2238878162543	-24.2541375142747	-3.26273056858519	44.7885414461097	17.1532146331633
"χωρίο"	"φιλολογία"	"οχι"	"οχι"	"ναι"	"επίσημο"	"καθαρεύουσα"	"νε"	3	0.941675609816563	-3.00028713353048	-1.68249469303414	1.02752405303385	-2.91073142079883	-13.7718305638916	6.49456214627472	4.3484867176363	-3.62477277386329	-4.41474543506742	1.22132182712965	-4.90527511708431	6.21141286811863	4.08073073547998	-7.58682043130223	21.1219219913418	45.0456012690468	104.365452324127	-384.74177285217	-17.6248684809665	-504.973158912221	-171.509820988154	39.5325847052297	78.8264247706241	59.8302932309235	-71.3150967823247	99.4303568452207
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"δημοτική"	"νε"	2	0.173387010629881	0.468118071155152	-0.51060772189524	-0.617651887323142	-0.0549905888113488	1.01331451524234	-0.636425115546875	-0.191808183990645	-3.59151058729785	-0.658939510141163	-4.68981715028511	1.45582350714698	8.00218130619807	-0.104810609093536	-1.03064295109146	0.650995796274604	11.8869171467199	42.6276227985131	-305.610888140081	16.9344336168387	68.8715775377631	2.57449040997718	38.5218625193607	-104.835794587363	-4.60820219441186	31.4484293231593	64.6052212521525
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.077407001576432	0.00144626679154806	2.7364243329423	0.701190800358876	0.734649994556266	0.36904994364438	-0.821255745462404	1.39248622712077	-2.49600637921472	-1.01401181443201	-1.46948334965966	0.41607001443302	-1.53173330905613	10.2262245423639	13.6376224958297	2.01121708127553	23.7288864007765	21.1282735258496	-347.167401271875	82.0619180530412	26.7257212324032	27.7778109755326	89.7822274753831	-41.0925814544297	-4.29904582029304	11.6530024127013	83.6091823817777
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"καθαρεύουσα"	"νε"	2	-0.159601599586241	1.37667419747814	4.12631709289607	0.983514243830128	0.75278231368191	-1.92831138907983	0.276336331584121	-1.63038339194701	3.16001779028931	-1.88748352954438	2.37454017631054	0.181834749344227	0.35321875267447	14.0580493556173	14.8583876856559	-1.86559685065807	22.873893993384	-2.88037991338351	-347.171175224831	86.1233987879845	26.2927168664165	-41.9847309447553	68.7900264816805	-24.1149595696014	0.856613008513663	24.6941940198187	42.8050438543033
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.197166844518453	-0.552696130786404	1.24262125100069	0.113723475778469	1.35413770781494	4.01229456165079	0.375896705857331	4.21633045224768	-4.14467739635268	0.501333150175614	1.92619965582311	-1.79013335058737	-8.4659332922767	-5.1654365706137	3.8178230178155	8.85646260532081	8.96997650725348	6.69942738038907	-303.943176711161	37.1316556496377	34.5522720567054	2.98121272749956	52.4931093153413	-90.9462210892167	2.17939558894614	-2.69855264394712	66.912704451427
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"δημοτική"	"νε"	2	-0.160216388350116	2.02768299859822	0.524236488370665	-0.506712056178831	1.40776897231064	2.76226097518971	2.77564127089774	-2.81356813921483	2.97462289429097	-2.49499224340306	3.32560464643095	-1.38842260325243	1.22081226013571	-1.52273358815962	-5.15423689706348	1.92375492733394	2.1264534896904	16.7493154691868	-305.347430358675	16.6823696249137	61.1715982464875	-73.722825875312	9.6371218195493	-79.807380593999	7.91795948943465	41.5981258536777	13.4206384309138
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.293761642335777	-0.737033127542881	1.59766980068855	0.28510708810541	-0.0904895341814073	-0.0340132310207826	-1.93857760354076	3.81522078840407	-5.05478670843747	1.46391416832514	-2.24519861492276	0.819877494723258	0.200387815516256	0.084311221705729	9.1621821536137	3.70688954232787	17.8754477568905	8.56908127048226	-304.210408445523	41.445200376506	41.8192469819943	9.51598709250081	60.3856490214501	-98.9970131977524	-5.19110726609366	0.192942432651923	77.2931487451913
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.197166844518453	-0.552696130786404	1.24262125100069	0.113723475778469	1.35413770781494	4.01229456165079	0.375896705857331	4.21633045224768	-4.14467739635268	0.501333150175614	1.92619965582311	-1.79013335058737	-8.4659332922767	-5.1654365706137	3.8178230178155	8.85646260532081	8.96997650725348	6.69942738038907	-303.943176711161	37.1316556496377	34.5522720567054	2.98121272749956	52.4931093153413	-90.9462210892167	2.17939558894614	-2.69855264394712	66.912704451427
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"καθαρεύουσα"	"νε"	2	-0.159601599586241	1.37667419747814	4.12631709289607	0.983514243830128	0.75278231368191	-1.92831138907983	0.276336331584121	-1.63038339194701	3.16001779028931	-1.88748352954438	2.37454017631054	0.181834749344227	0.35321875267447	14.0580493556173	14.8583876856559	-1.86559685065807	22.873893993384	-2.88037991338351	-347.171175224831	86.1233987879845	26.2927168664165	-41.9847309447553	68.7900264816805	-24.1149595696014	0.856613008513663	24.6941940198187	42.8050438543033
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"δημοτική"	"νε"	2	-0.063621590532792	1.84334600184175	0.879285038058526	-0.33532844385189	-0.0368582696857045	-1.28404681748186	0.461166961499649	-3.21467780305843	2.06451358220618	-1.53241122525353	-0.845793624314919	1.22158824205819	9.88713336792867	3.72701420415982	0.190122238734715	-3.225818135659	11.0319247393275	18.61896935928	-305.614662093036	20.995914351782	68.4385731717764	-67.1880515103107	17.5296615256581	-87.8581727025347	0.54745663439484	44.4896209302768	23.8010827246781
"χωρίο"	"φιλολογία"	"οχι"	"οχι"	"οχι"	"επίσημο"	"κνε"	"νε"	3	0.79966237358909	-2.74410299138017	-2.34826727477098	0.0845553241043429	-1.89886695804675	-5.15998927165606	-4.17854320672943	-1.9354437174884	1.684639446269	-0.302920750844137	-0.832724771893409	-0.145218709524255	14.7658498150782	3.79321186962352	0.289496949004813	32.2450396583977	37.992694939034	102.298539101406	-385.218387682433	-18.4703507122859	-506.315665070689	-178.781476597228	34.7697930100313	82.5250936245674	66.7476714370315	-55.8198147519721	68.5607644651164
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"καθαρεύουσα"	"νε"	2	0.242006296869098	0.134669280991907	2.58252331240823	0.325266965031649	-0.606724384704143	-1.85585188649981	-4.00013689780555	1.71007323725316	-2.19660616644478	4.91849193712368	-10.0234227424118	-0.452714231480667	-0.270278355944996	9.01130289315702	-33.9215682458135	-15.9151990530127	-35.9060917254099	-15.9069954938919	-311.205514317341	49.4941823706024	10.9584062914541	11.2485420731652	31.1178813935276	-96.5630711339793	-57.0841072534883	-11.5614238991957	126.347405242168
"fragmentum"	"ευρετήριο"	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"δημοτική"	"νε"	2	0.113915192963998	1.07569769512146	-1.85491561064073	-1.8308866793265	3.70801417303809	14.8697749062188	5.18979038301117	0.937804623929534	-10.8793757727024	-6.52643606288702	-3.53347051114226	-8.0018102076001	-6.53438084097673	-45.5538242693195	-98.1989092955278	71.7470729436897	-53.0476328640255	1625.67461420669	-346.588577242266	-2176.57679570074	3245.29678815962	-1799.59229085068	-26209.9145333105	433.022051964698	242797.838554369	574000.917046662	142775.437666928
NA	NA	NA	NA	NA	NA	NA	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"κνε"	"νε"	3	0.342542785249789	-1.4886903191217	-1.60843374835367	-0.346780379230847	1.75240368474032	6.46921156703586	0.407802218423072	0.0593762000648965	-2.31306172529225	-1.79602091210754	1.37480964070321	1.1901478007899	-2.29211351280735	-2.38196970099877	5.03462232321018	5.60288778493	5.55133146813862	3.59184750458052	-305.168243822057	34.2877042556008	33.3198205534127	0.717936345546989	47.9269706499151	-91.08539903389	-1.93994798815271	17.3957947823439	41.260875230287
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"καθαρεύουσα"	"νε"	2	0.242006296869098	0.134669280991907	2.58252331240823	0.325266965031649	-0.606724384704143	-1.85585188649981	-4.00013689780555	1.71007323725316	-2.19660616644478	4.91849193712368	-10.0234227424118	-0.452714231480667	-0.270278355944996	9.01130289315702	-33.9215682458135	-15.9151990530127	-35.9060917254099	-15.9069954938919	-311.205514317341	49.4941823706024	10.9584062914541	11.2485420731652	31.1178813935276	-96.5630711339793	-57.0841072534883	-11.5614238991957	126.347405242168
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"παραινετικό"	"καθαρεύουσα"	"νε"	2	0.231743497894519	0.431089808648238	6.22009393828082	-0.286757060271314	-48.1816348054982	19.2206808653742	9.82132711596678	-0.620814158112321	-0.434634689402888	-3.21888325079427	5.4668843568914	-1.23872876846108	-12.6781146268353	-6.26928549043655	1.51697750148609	5.14295773142481	-2.37827336416663	-10.6398516714533	-305.314242681816	41.5758496090632	9.71069608402075	15.34153086961	54.9523257073936	-89.7101260835405	-7.09702866672726	8.24491537267351	48.8580423656342
"χωρίο"	"φιλολογία"	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.491404267143074	-1.48264268679123	1.16595379857844	0.430921961733597	-0.491617417286446	-1.67102039824192	-2.41955230152712	5.64631045764279	-8.91267513332861	0.377988327879589	-4.43332329504724	0.608807567123427	11.1558024692494	1.63011478875798	4.05028082445409	26.089623992319	55.1091274309984	109.843271761658	-384.57642293126	-19.3530878751875	-499.930085490297	-165.868596150912	44.6460065653192	80.574368389919	72.43439835762	-84.4507242893065	101.579698455704
"χωρίο"	"φιλολογία"	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.491404267143074	-1.48264268679123	1.16595379857844	0.430921961733597	-0.491617417286446	-1.67102039824192	-2.41955230152712	5.64631045764279	-8.91267513332861	0.377988327879589	-4.43332329504724	0.608807567123427	11.1558024692494	1.63011478875798	4.05028082445409	26.089623992319	55.1091274309984	109.843271761658	-384.57642293126	-19.3530878751875	-499.930085490297	-165.868596150912	44.6460065653192	80.574368389919	72.43439835762	-84.4507242893065	101.579698455704
"χωρίο"	"φιλολογία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"καθαρεύουσα"	"νε"	2	0.2543956659804	-0.107414756104635	2.55584655853221	0.713245405204849	-0.473485098160802	-3.96838173096613	-1.32196022448059	2.623440838575	-3.25665096382458	-0.495483387232782	-0.589299769077043	0.374572302034634	13.04075453098	5.46193960201133	5.27104601428027	22.2128100603854	54.2541350236059	85.8346183224246	-384.580196884216	-15.2916071402442	-500.363089856283	-235.6311380712	23.6538055716165	97.5519902747473	77.5900571864267	-71.409532682189	60.7755599282292
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.197166844518453	-0.552696130786404	1.24262125100069	0.113723475778469	1.35413770781494	4.01229456165079	0.375896705857331	4.21633045224768	-4.14467739635268	0.501333150175614	1.92619965582311	-1.79013335058737	-8.4659332922767	-5.1654365706137	3.8178230178155	8.85646260532081	8.96997650725348	6.69942738038907	-303.943176711161	37.1316556496377	34.5522720567054	2.98121272749956	52.4931093153413	-90.9462210892167	2.17939558894614	-2.69855264394712	66.912704451427
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.293761642335777	-0.737033127542881	1.59766980068855	0.28510708810541	-0.0904895341814073	-0.0340132310207826	-1.93857760354076	3.81522078840407	-5.05478670843747	1.46391416832514	-2.24519861492276	0.819877494723258	0.200387815516256	0.084311221705729	9.1621821536137	3.70688954232787	17.8754477568905	8.56908127048226	-304.210408445523	41.445200376506	41.8192469819943	9.51598709250081	60.3856490214501	-98.9970131977524	-5.19110726609366	0.192942432651923	77.2931487451913
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.293761642335777	-0.737033127542881	1.59766980068855	0.28510708810541	-0.0904895341814073	-0.0340132310207826	-1.93857760354076	3.81522078840407	-5.05478670843747	1.46391416832514	-2.24519861492276	0.819877494723258	0.200387815516256	0.084311221705729	9.1621821536137	3.70688954232787	17.8754477568905	8.56908127048226	-304.210408445523	41.445200376506	41.8192469819943	9.51598709250081	60.3856490214501	-98.9970131977524	-5.19110726609366	0.192942432651923	77.2931487451913
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"καθαρεύουσα"	"νε"	2	-0.159601599586241	1.37667419747814	4.12631709289607	0.983514243830128	0.75278231368191	-1.92831138907983	0.276336331584121	-1.63038339194701	3.16001779028931	-1.88748352954438	2.37454017631054	0.181834749344227	0.35321875267447	14.0580493556173	14.8583876856559	-1.86559685065807	22.873893993384	-2.88037991338351	-347.171175224831	86.1233987879845	26.2927168664165	-41.9847309447553	68.7900264816805	-24.1149595696014	0.856613008513663	24.6941940198187	42.8050438543033
"fragmentum"	"φιλολογία"	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.39480946932575	-1.29830569003475	0.81090524889058	0.259538349406656	0.953009824709898	2.37528739442965	-0.105077992129021	6.0474201214864	-8.00256582124383	-0.584592690269941	-0.261925024301369	-2.0012032781872	2.48948136145642	-3.61963300356145	-1.2940783113441	31.2391970553119	46.2036561813614	107.973617871564	-384.309191196899	-23.6666326020558	-507.197060415585	-172.403370515913	36.7534668592104	88.6251604984547	79.8049012126598	-87.3422193659055	91.1992541619393
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.197166844518453	-0.552696130786404	1.24262125100069	0.113723475778469	1.35413770781494	4.01229456165079	0.375896705857331	4.21633045224768	-4.14467739635268	0.501333150175614	1.92619965582311	-1.79013335058737	-8.4659332922767	-5.1654365706137	3.8178230178155	8.85646260532081	8.96997650725348	6.69942738038907	-303.943176711161	37.1316556496377	34.5522720567054	2.98121272749956	52.4931093153413	-90.9462210892167	2.17939558894614	-2.69855264394712	66.912704451427
"χωρίο"	"ιστορία"	"οχι"	"οχι"	"οχι"	"επίσημο"	"καθαρεύουσα"	"νε"	3	0.506508632075376	-1.34040911898236	1.87848732702456	0.857705837666595	-2.47467842896285	-8.25341105671971	-7.32218907118246	2.91637449148206	0.493409014027793	7.29455673448518	-4.45909875824057	-5.1418996004401	-19.6382063288561	-10.0348359554735	-2.81075814429621	11.5333903439409	28.1335526668009	-15.5060461312549	-358.40343186696	13.136828610034	132.448447376704	216.438266663578	705.419328435043	-532.384824948104	-5416.55924576793	118277.566785601	-161694.177231019
"fragmentum"	"φιλολογία"	"οχι"	"οχι"	"οχι"	"ουδέτερο"	"καθαρεύουσα"	"νε"	3	0.39480946932575	-1.29830569003475	0.81090524889058	0.259538349406656	0.953009824709898	2.37528739442965	-0.105077992129021	6.0474201214864	-8.00256582124383	-0.584592690269941	-0.261925024301369	-2.0012032781872	2.48948136145642	-3.61963300356145	-1.2940783113441	31.2391970553119	46.2036561813614	107.973617871564	-384.309191196899	-23.6666326020558	-507.197060415585	-172.403370515913	36.7534668592104	88.6251604984547	79.8049012126598	-87.3422193659055	91.1992541619393
"χωρίο"	"φιλολογία"	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"δημοτική"	"νε"	2	0.319274289970499	0.594210920441592	0.0425297877143395	-0.431677136768716	-0.972353322439124	-2.44553130745782	-3.17895910779802	-0.465866065902841	-4.59121847019631	1.70971241821182	-14.6561659578986	-0.0278381466567733	18.4869297884699	10.36798462941	-49.2262946796783	3.41164165092516	-4.66094266147257	119.425736525314	-392.972008497636	-35.8148726407584	-503.738595625068	-171.077537852771	-6.48554756469278	77.1695290640815	21.1243034419072	-64.9496037306467	137.946027459641
"fragmentum"	"κωμωδία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"κνε"	"νε"	3	0.0279719433597257	2.78148869006911	-9.84488621658732	5.27599576366875	-1.07762757902819	6.55781579955564	-6.92645643082576	33.9460531904398	21.1725897718013	-12.6797696058347	4.10091000819438	3.56717931098653	-4.28754302175732	18.2692152638052	14.0262912620945	-18.9356440472272	-2.53121568914923	18.6255200577781	-334.868628365754	212.473720220093	33.9206812703977	-468.745392709068	-123.697660597703	74.8043407605443	83.9869981633422	122.393898023779	-136.633951698522
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"καθαρεύουσα"	"νε"	2	-0.159601599586241	1.37667419747814	4.12631709289607	0.983514243830128	0.75278231368191	-1.92831138907983	0.276336331584121	-1.63038339194701	3.16001779028931	-1.88748352954438	2.37454017631054	0.181834749344227	0.35321875267447	14.0580493556173	14.8583876856559	-1.86559685065807	22.873893993384	-2.88037991338351	-347.171175224831	86.1233987879845	26.2927168664165	-41.9847309447553	68.7900264816805	-24.1149595696014	0.856613008513663	24.6941940198187	42.8050438543033
"fragmentum"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"δημοτική"	"νε"	2	-0.37657102910946	2.76616239293265	1.66299102062442	-0.0906283439253647	2.23290850104831	3.16532414985487	3.8929631289761	-5.23630270049812	5.53340322351371	-4.97291822616022	4.10131991169405	-1.79223008354267	-0.511308864436676	8.61917973249857	-0.678796554847473	0.228082466281601	7.97989213357639	29.3085077245541	-348.304423185027	57.2990873014489	46.0780724968964	-55.4610019922802	39.0337002734823	-21.9029488506762	8.81002093523527	53.0581858337271	19.7366720675002
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"δημοτική"	"νε"	2	-0.160216388350116	2.02768299859822	0.524236488370665	-0.506712056178831	1.40776897231064	2.76226097518971	2.77564127089774	-2.81356813921483	2.97462289429097	-2.49499224340306	3.32560464643095	-1.38842260325243	1.22081226013571	-1.52273358815962	-5.15423689706348	1.92375492733394	2.1264534896904	16.7493154691868	-305.347430358675	16.6823696249137	61.1715982464875	-73.722825875312	9.6371218195493	-79.807380593999	7.91795948943465	41.5981258536777	13.4206384309138
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"δημοτική"	"νε"	2	-0.279976231292137	2.58182539617617	2.01803957031228	0.0807552684015764	0.788281259051969	-0.880983642816702	1.57848881957801	-5.63741236434173	4.62329391142893	-4.01033720801069	-0.0700783590518192	0.817780761767952	8.15501224335628	13.868927524818	4.66556258095072	-4.92149059671134	16.8853633832134	31.1781616146473	-348.571654919388	61.6126320283172	53.3450474221853	-48.9262276272789	46.9262399795911	-29.953740959212	1.43951808019546	55.9496809103261	30.1171163612645
"χωρίο"	"ιστορία"	"οχι"	"οχι"	"οχι"	"επίσημο"	"καθαρεύουσα"	"νε"	3	0.506508632075376	-1.34040911898236	1.87848732702456	0.857705837666595	-2.47467842896285	-8.25341105671971	-7.32218907118246	2.91637449148206	0.493409014027793	7.29455673448518	-4.45909875824057	-5.1418996004401	-19.6382063288561	-10.0348359554735	-2.81075814429621	11.5333903439409	28.1335526668009	-15.5060461312549	-358.40343186696	13.136828610034	132.448447376704	216.438266663578	705.419328435043	-532.384824948104	-5416.55924576793	118277.566785601	-161694.177231019
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"δημοτική"	"νε"	2	0.025036867345879	1.52415747644642	0.119197240136585	-0.748875622723844	0.87340180266226	3.23778365243489	-0.383510100413569	-1.89584607129795	0.176779266779619	1.83305724050785	-8.29664300702829	-2.42677906436756	-1.13480597305614	3.57243327003832	-49.4587524863169	-13.821519736073	-50.8000935852175	16.2818921440457	-312.338762277537	20.6698708840668	30.743761921934	-2.2277289743597	1.36155518532938	-94.3510604150541	-49.1306993267667	16.8025679147127	103.279033455365
"fragmentum"	NA	"οχι"	"οχι"	"οχι"	"ανεπίσημο"	"καθαρεύουσα"	"νε"	2	0.145411499051775	0.319006277748384	2.22747476272037	0.153883352704708	0.837902857292201	2.19045590617176	-1.68566258840746	2.11118290109676	-1.28649685436	3.95591091897415	-5.85202447166593	-3.06272507679129	-8.93659946373795	3.76155510083759	-39.2659273816117	-10.7656259900197	-44.8115629750469	-17.7766493839851	-310.938282582979	45.1806376437341	3.69143136616524	4.71376770816394	23.2253416874188	-88.5122790254436	-49.7136043984485	-14.4529189757947	115.966960948404
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"καθαρεύουσα"	"νε"	2	-0.159601599586241	1.37667419747814	4.12631709289607	0.983514243830128	0.75278231368191	-1.92831138907983	0.276336331584121	-1.63038339194701	3.16001779028931	-1.88748352954438	2.37454017631054	0.181834749344227	0.35321875267447	14.0580493556173	14.8583876856559	-1.86559685065807	22.873893993384	-2.88037991338351	-347.171175224831	86.1233987879845	26.2927168664165	-41.9847309447553	68.7900264816805	-24.1149595696014	0.856613008513663	24.6941940198187	42.8050438543033
"χωρίο"	"λογοτεχνία"	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"δημοτική"	"νε"	2	-0.279976231292137	2.58182539617617	2.01803957031228	0.0807552684015764	0.788281259051969	-0.880983642816702	1.57848881957801	-5.63741236434173	4.62329391142893	-4.01033720801069	-0.0700783590518192	0.817780761767952	8.15501224335628	13.868927524818	4.66556258095072	-4.92149059671134	16.8853633832134	31.1781616146473	-348.571654919388	61.6126320283172	53.3450474221853	-48.9262276272789	46.9262399795911	-29.953740959212	1.43951808019546	55.9496809103261	30.1171163612645
"χωρίο"	NA	"οχι"	"οχι"	"οχι"	"λογοτεχνικό"	"δημοτική"	"νε"	2	-0.063621590532792	1.84334600184175	0.879285038058526	-0.33532844385189	-0.0368582696857045	-1.28404681748186	0.461166961499649	-3.21467780305843	2.06451358220618	-1.53241122525353	-0.845793624314919	1.22158824205819	9.88713336792867	3.72701420415982	0.190122238734715	-3.225818135659	11.0319247393275	18.61896935928	-305.614662093036	20.995914351782	68.4385731717764	-67.1880515103107	17.5296615256581	-87.8581727025347	0.54745663439484	44.4896209302768	23.8010827246781
