paragraphs,type,source_file
και- 5. Κατασκευάστε τον πίνακα των ακροδεκτών της ηλεκτρονικής μονάδας ελέγχου (ECU = ECM).,,paper_605.md
## Α Σ Κ Η Σ Η Ν ο 2Ηλεκτρονική μονάδα ελέγχου - Μετρήσεις,,paper_605.md
## Επιδιωκόμενοι στόχοιΜετά από την πραγματοποίηση της άσκησης θα είστε ικανοί να:- ■ Εντοπίζετε τις ηλεκτρονικές μονάδες ελέγχου. - ■ Αναγνωρίζετε κάθε ακροδέκτη της ηλεκτρονικής μονάδας ελέγχου. - ■ Γνωρίζετε τον τρόπο πραγματοποίησης ελέγχων της ηλεκτρονικής μονάδας ελέγχου.,,paper_605.md
"## Τεχνικές πληροφορίεςΟι περισσότερες λειτουργίες του αυτοκινήτου εκτελούνται με βάση τις "" αποφάσεις "" της ηλε -κτρονικής μονάδας ελέγχου. Η ηλεκτρονική μο νάδα ελέγχου βρίσκεται καλά προφυλαγμένη από μηχανικές καταπονήσεις, υγρασία, σκόνες κ.λπ., μέσα σε μεταλλικό πλαίσιο. Συνδέεται με τα διάφορα εξαρτήματα και μονάδες μέσω ενός πολύπριζου (φίσας).Κάθε εταιρία κατασκευής ηλεκτρονικών μονά -δων ελέγχου χρησιμοποιεί ακόμη και σε πα ραπλήσια μοντέλα διαφορετικά πολύπριζα (φί -σες). Έτσι χρειάζεται κάποια σειρά ενεργειών για να αναγνωρίσουμε τους ακροδέκτες (pins) της φίσας, όπως και για να γίνουν οποιεσδήπο -τε μετρήσεις και έλεγχοι.Σχήμα 1: Ηλεκτρονική μονάδα ελέγχου.Για να γίνουν τα παραπάνω χρειάζεται "" πλη -ροφόρηση "" , δηλαδή, προδιαγραφές, διαγράμ ματα συνδεσμολογιών κ.λπ. Δύο από τις πηγές πληροφόρησης είναι:- · Τα βιβλία που εξειδικεύονται στην παροχή τέτοιων πληροφοριών. Τέτοια είναι τα βιβλία της Autodata. - · Το βιβλίο κατασκευαστή του συστήματος που ελέγχει η ECM ή του κατασκευαστή του αυτοκινήτου.",,paper_605.md
Στην ενότητα αυτή θα αναπτυχθεί ένα παρά -δειγμα που θα δίνει τη δυνατότητα της εφαρμο γής του σε οποιαδήποτε ηλεκτρονική μονάδα ελέγχου διαθέτει το σχολικό εργαστήριο.Ο έλεγχος μπορεί να γίνει με τις διαγνωστικές συσκευές (testers) οι οποίες συνδέονται στη φίσα της αυτοδιάγνωσης. Σ' αυτήν την περίπτω -ση ακολουθήστε τις οδηγίες του κάθε tester. Με τα tester γίνεται διάγνωση των βλαβών και με -τρήσεις. Επίσης υπάρχει η δυνατότητα να δί νονται εντολές για ενεργοποίηση διαφόρων συ -στημάτων και βάσει αυτών να γίνονται έλεγχοι.,,paper_605.md
## Απαιτούμενα μέσα - εξοπλισμός- · Εκπαιδευτικό όχημα ή κινητήρας σε βάση με ηλεκτρονική μονάδα ελέγχου - · Βιβλίο του κατασκευαστήΣχήμα 2: Θέση της ECM στο HONDA CRXΣχήμα 3: Συσκευή διακλάδωσης διακρίσεων με αντάπτορα.,,paper_605.md
Σχήμα 4: Σύμβολα σημάτων.- · Βιβλίο Autodata (Pin data) που να περιέχει την ηλεκτρονική μονάδα ελέγχου - · Συσκευή διακλάδωσης μετρήσεων (Breakout box) μαζί με την καλωδίωση δοκιμών και τους αντάπτορες για την ECM που διαθέτει (σχήμα 3) - · Ψηφιακό πολύμετρο - Παλμογράφος αυτοκινήτου,,paper_605.md
## Διαδικασία 1η,,paper_605.md
## Ενέργειες πριν τις μετρήσεις,,paper_605.md
"## Βήματα- 1. Εντοπίστε τη θέση της ηλεκτρονικής μονά -δας ελέγχου. Το παράδειγμά μας αφορά το HONDA CRX με τύπο μηχανής Β16Α2, D16Z6, D16Z7 (σχήμα 2). - 2. Βρείτε στο Pin data της Autodata το μοντέλο που σας ενδιαφέρει. Εδώ, το HONDA CRX με τύπο κινητήρα Β16Α2 κ.λπ. - Ακολουθούν η εικόνα με τις τρεις φίσες και μετά οι πίνακες με τις μετρήσεις που μπο -ρείτε να κάνετε.",,paper_605.md
Πίνακας μετρήσεων 1.,,paper_605.md
Πίνακας μετρήσεων 2.,,paper_605.md
"Πίνακας μετρήσεων 3.Σχήμα 5: Σύνδεση της συσκευής διακλάδωσης μετρήσεων (breakout box).- 3 . Συνδέστε προσεκτικά τη συσκευή διακλά -δωσης μετρήσεων (breakout box) όπως φαίνεται στο σχήμα 5 ή όπως φαίνεται στο σχήμα 6.Σχήμα 6: Μετρήσεις στην ηλεκτρονική μονάδα ελέγχου με γυμνή τη $\_{""}$φίσα$\_{"".}$",,paper_605.md
## ΠΡΟΣΟΧΗΗ γεφύρωση δύο ακροδεκτών κατά τις μετρήσεις μπορεί να επιφέρει την καταστροφή της ηλεκτρονικής μονάδας ελέγχου.,,paper_605.md
## Διαδικασία 2η,,paper_605.md
## Μετρήσεις,,paper_605.md
"## Βήματα- 1. Συνδέστε ένα βολτόμετρο στον ακροδέκτη Α15 και σε γείωση. Όπως φαίνεται στις σει -ρές 1 και 2 του πίνακα (1), όταν δουλεύει ο συμπιεστής του κλιματιστικού (Α/C), η έν -δειξη θα είναι U=0 έως 1V. Όταν δεν δου λεύει ο συμπιεστής, η ένδειξη θα είναι U = 11 έως 14 V. Το σήμα γειώνεται μέσω της ECM όπως δείχνει και το σύμβολο του σή -ματος ( ). Ǝ ▲- 2. Συνδέστε το βολτόμετρο στην επαφή Β5 δη -λαδή στο pin 5 της φίσας Β. Στην τρίτη σειρά φαίνεται ότι βγαίνει σήμα (  ). Πρέπει ο διακόπτης ανάφλεξης να είναι στη θέση ΟΝ, ο διακόπτης του Α/C σε θέση OFF. Η τυπική τιμή θα είναι 5 V, ενώ αν ο διακόπτης του A/C είναι στη θέση ΟΝ θα είναι 0-1 V. - 3. Συνδέστε το βολτόμετρο στον ακροδέκτη (pin) D1 με το διακόπτη ανάφλεξης σε θέση OFF. Πρέπει να βρείτε μια ένδειξη 11-14 V. - 4. Συνδέστε το βολτόμετρο (σε κλίμακα που να μετράει 0-5 V περίπου, εναλλασσόμενο ρεύ -μα) στον ακροδέκτη Β11 της ECM. Θα έχετε $^{είσοδο σήματος (}$➡ ) από τον αισθητήρα θέσης του εκκεντροφόρου άξονα (CMP): - Όταν γυρνάει η μίζα: 0,2 V AC.",,paper_605.md
·,,paper_605.md
- Στο ρελαντί:,,paper_605.md
"0,7 V AC.",,paper_605.md
"2,5 V AC.",,paper_605.md
"- · Στις 3000 RPM :Σχήμα 7: Τυπική κυματομορφή επαγωγικού αισθητήρα θέσης του εκκεντροφόρου.Σχήμα 8: Τυπική κυματομορφή του παλμού του ρεύματος στο μπεκ.- 5. Συνδέστε τον παλμογράφο στον ίδιο ακρο -δέκτη (Β11) και σε μια γείωση: Στο ρελαντί η κυματομορφή θα είναι όπως φαίνεται στο σχήμα 7. - 6. Συνδέστε τον παλμογράφο στον ακροδέ -κτη Α1 και σε μια γείωση. Μέσω αυτού του ακροδέκτη το μπεκ No 1 κλείνει κύκλωμα. Στο ρελαντί η κυματομορφή θα είναι όπως φαίνεται στο σχήμα 8. Ο χρόνος του παλμού θα είναι περίπου 2 ms. - Μπορείτε να συνεχίσετε τις μετρήσεις σύμ -φωνα με τα παραπάνω βήματα. - 7. Όταν τελειώσετε τις μετρήσεις, να επαναφέ -ρετε τις φίσες κ.λπ. στην αρχική κατάσταση.",,paper_605.md
## Α Σ Κ Η Σ Η Ν ο 3Αποκωδικοποίηση και μηδενισμός βλαβών της ηλεκτρονικής μονάδας ελέγχου (ECM),,paper_605.md
## Επιδιωκόμενοι στόχοιΜετά από την πραγματοποίηση της άσκησης θα είστε ικανοί να:- ■ Αποκωδικοποιείτε τις βλάβες που έχουν καταγραφεί στη μνήμη της Ηλεκτρονικής Μονάδας Ελέγχου (ECM). - ■ Μηδενίζετε τις βλάβες που έχουν καταγραφεί στη μνήμη της ECM.,,paper_605.md
"## Τεχνικές πληροφορίεςΣήμερα όλες οι ηλεκτρονικές μονάδες ελέγχου (ECM) διαθέτουν και αυτοδιάγνωση βλαβών. Σε ένα τμήμα της μνήμης της ECM (Electronic Control Module) καταγράφονται οι βλάβες, προσωρινές ή μόνιμες. Όταν καταγραφεί βλά -βη, ανάβει το ενδεικτικό λαμπάκι βλαβών MIL (Malfunction Indicator Light) στο πίνακα οργά -νων.Η ανάγνωση της βλάβης μπορεί να γίνει:- 1. Με διαγνωστική συσκευή (tester), ακολου -θώντας τις οδηγίες που δίνονται από τον κατα σκευαστή της. Στην οθόνη της δίνεται ο κωδι -κός της βλάβης (ένας αριθμός) ή σε νεώτερης γενιάς διαγνωστική συσκευή, περιγραφή της βλάβης υπό τη μορφή μηνύματος. - 2. Με τη διαδικασία που ορίζει ο κατασκευα -στής. Με αυτή τη διαδικασία αρχίζει να αναβο σβήνει το ενδεικτικό λαμπάκι βλαβών MIL, για μικρά ή μεγαλύτερα χρονικά διαστήματα. "" Δια -βάζοντας "" αυτά τα αναβοσβησίματα, γίνεται η αποκωδικοποίηση των βλαβών, βάσει ενός πί -νακα που δίνεται από τον κατασκευαστή.Στα παρακάτω θα αναφερθεί πως γίνεται η αποκωδικοποίηση με το λαμπάκι MIL και θα αφορά το αυτοκίνητο HONDA CRX. Παρόμοιος είναι ο τρόπος αποκωδικοποίησης των βλαβών",,paper_605.md
"και για τις άλλες ηλεκτρονικές μονάδες ελέγχου. Στο σχήμα 1 φαίνεται η θέση της ηλεκτρονικής μονάδας ελέγχου (ECM) και της φίσας ελέγχου συντήρησης (αυτοδιάγνωση).Σχήμα 1: Θέση της ηλεκτρονικής μονάδας ελέγχου (ECM) και της φίσας ελέγχου συντήρησης (αυτοδιάγνωσης) HONDA CRX.Σχήμα 2α: Διάγραμμα συνδέσεων της Ηλεκτρονικής Μονάδας Ελέγχου του HONDA-CRX.Σχήμα 2β: Διάγραμμα συνδέσεων της Ηλεκτρονικής Μονάδας Ελέγχου του HONDA-CRX.Σχήμα 3: Απεικόνιση του κώδικα βλαβώνΣτο σχήμα 2 (α και β) φαίνονται ένα μέρος των συνδέσεων της ηλεκτρονικής μονάδας ελέγ -χου. Σ'αυτό συνδέεται:- · Η φίσα ελέγχου συντήρησης συνδέεται στους ακροδέκτες D4 και D22, όπου γειώνεται. - · Το ενδεικτικό MIL στον ακροδέκτη Α13 της ECM (σχήμα 2α) και στον διακόπτη ανάφλεξης (ακροδέκτης IG1) μέσω ασφάλειας .Όταν δεν υπάρχει βλάβη αποθηκευμένη στη μνήμη από την στιγμή που ο διακόπτης ανά -φλεξης τεθεί στη θέση το ενδεικτικό λαμπάκι MIL παραμένει αναμμένο για δύο δευτερόλε -πτα και μετά σβήνει. Όταν φτάσει στην ECM ένα μη κανονικό σήμα π.χ. από τον αισθητήρα ΑΝΣ, αποθηκεύεται στη μνήμη από την οποία υπάρχει η δυνατότητα να σβηστεί.",,paper_605.md
## Διαγνωστικός Κώδικας Βλαβών(Diagnistic Trouble Code (DTC)) To ενδεικτικό λαμπάκι βλαβών MIL δείχνει τον,,paper_605.md
## ΠΙΝΑΚΑΣ ΑΠΟΚΩΔΙΚΟΠΟΙΗΣΗΣ ΒΛΑΒΩΝ,,paper_605.md
"96κώδικα βλαβών σύμφωνα με τη διάρκεια του χρόνου και τον αριθμό των αναβοσβησιμάτων του. Το ενδεικτικό MIL μπορεί να δείχνει μία ή περισσότερες βλάβες, τη μία κατόπιν της άλ -λης. Για βλάβες με κωδικό από 1 ως 9, το εν δεικτικό MIL αναβοσβήνει με ισάριθμα σύντομα αναβοσβησίματα. Για κωδικό βλάβης από 10 και πάνω το ενδεικτικό MIL αναβοσβήνει με με -γάλης διάρκειας αναβοσβησίματα (που είναι οι δεκάδες και με σύντομα που είναι οι μονάδες). Στο σχήμα 3 δίνονται αρκετά παραδείγματα.Η αποκωδικοποίηση των βλαβών γίνεται βάσει του σχετικού πίνακα που δίνεται από τον κατα -σκευαστή.Αν ο κώδικας βλάβης δεν περιέχεται στον πίνα -κα, επιβεβαιώστε τον κωδικό. Στην περίπτωση που δεν περιέχεται πράγματι ο κώδικας στον πίνακα, χρειάζεται αλλαγή η ECM.Το ενδεικτικό λαμπάκι MIL μπορεί να ανάψει, δείχνοντας πρόβλημα σε ένα σύστημα και μπο -ρεί να είναι μόνιμο ή παροδικό. Πρώτα ελέγξτε τις ηλεκτρικές συνδέσεις, καθαρίστε ή επισκευ -άστε τις συνδέσεις αν χρειάζεται.",,paper_605.md
## Απαιτούμενα μέσα - εξοπλισμός- · Εκπαιδευτικό όχημα με αυτοδιάγνωση - Βιβλίο του κατασκευαστή - · Βιβλίο Autodata που να περιέχει το μοντέλο που εξετάζεται,,paper_605.md
## Διαδικασία 1ηΤα βήματα που ακολουθούν αφορούν το HONDACRX. Προσαρμόστε τα βήματα βάσει του οχή -ματος του εργαστηρίου.,,paper_605.md
## Αποκωδικοποίηση βλάβης,,paper_605.md
"## Βήματα- 1. Αποσυνδέστε ένα αισθητήρα. - 2. Γυρίστε τον διακόπτη ανάφλεξης στη θέσηΣχήμα 4: Γεφύρωση των ακροδεκτών της φίσας για την αυτοδιάγνωση.START για να ξεκινήσει ο κινητήρας. Το εν -δεικτικό λαμπάκι MIL θα μείνει αναμμένο, δηλαδή η βλάβη έχει καταγραφεί στη μνήμη.- 3. Γυρίστε το διακόπτη ανάφλεξης στη θέση OFF. - 4. Γεφυρώστε με ένα αγωγό γεφύρωσης (jumper) τους δύο ακροδέκτες της φίσας ελέγχου συ -ντήρησης όπως φαίνεται στο σχήμα 4. - 5. Γυρίστε τον διακόπτη ανάφλεξης στη θέση ΟΝ. Το ενδεικτικό λαμπάκι βλαβών MIL θα αρχίσει να αναβοσβήνει. - 6. Βρείτε τον κωδικό βλάβης μετρώντας τα αναβοσβησίματα του ενδεικτικού MIL.- 7. Αποκωδικοποιείστε τη βλάβη βάσει του πί -νακα αποκωδικοποίησης των βλαβών της ECM. Έχετε βρει πλέον, ποιο σύστημα έχει βλάβη προσωρινή ή μόνιμη.",,paper_605.md
## Διαδικασία 2η,,paper_605.md
## Μηδενισμός των βλαβών (RESET),,paper_605.md
"## Βήματα- 1. Γυρίστε τον διακόπτη ανάφλεξης στη θέση OFF. - 2. Αφαιρέστε την ασφάλεια BACK-UP (7,5Α) τουλάχιστον για 10 δευτερόλεπτα και επα -νατοποθετήστε την. Στο σχήμα 5 φαίνεται σε ποιο σημείο βρίσκεται η ασφάλεια BACKUP, η οποία ασφαλίζει τη γραμμή τροφοδο -σίας της μνήμης και στην οποία αποθηκεύ ονται οι βλάβες. Στο σχήμα 2α φαίνεται η γραμμή τροφοδοσίας της μνήμης η οποία ξεκινά μετά τη γενική ασφάλεια 2 (80 Α) και - καταλήγει στον ακροδέκτη D1 της ηλεκτρο -νικής μονάδας ελέγχου. - 3. Ξεκινήστε τον κινητήρα. Το ενδεικτικό βλα -βών MIL θα πρέπει να σβήσει σε 2 δευτερό λεπτα αν η μνήμη είναι καθαρή, δηλαδή δεν υπάρχει καμία βλάβη στα συστήματα που ελέγχονται από την ECM. - 4. Αν από την ίδια ασφάλεια τροφοδοτούνται π.χ. οι μνήμες του ραδιοκασετόφωνου, του ρολο -γιού κ.λπ. προχωρήστε στην επαναφορά τους.",,paper_605.md
"## ΣΗΜΕΙΩΣΗΌταν το ενδεικτικό MIL δείξει βλάβη, βρίσκουμε κατ'αρχάς τον κωδικό βλάβης σύμφωνα με αυτά που προαναφέρθηκαν. Ακολούθως κάνουμε τις ενέργειες μηδενισμού. Αν σβήσει το ενδεικτικό η βλάβη ήταν παροδική και αν συνεχίζει να ανά -βει είναι μόνιμη. Η διαπίστωση αυτή μας βοηθά στη διάγνωση και αποκατάσταση της βλάβης.Σχήμα 5: Ασφάλεια BACK-UP.",,paper_605.md
## Α Σ Κ Η Σ Η Ν ο 4Αποκωδικοποίηση βλάβης ηλεκτρονικής μονάδας ελέγχου ψεκασμού/αυτομάτου κιβωτίου ταχυτήτων (PCM),,paper_605.md
## Επιδιωκόμενοι στόχοιΜετά από την πραγματοποίηση της άσκησης θα είστε ικανοί να:- ■ Αποκωδικοποιείτε τις βλάβες με χρήση διαγνωστικής συσκευής. - ■ Μηδενίζετε τις βλάβες που έχουν καταγραφεί στη μνήμη της (PCM).,,paper_605.md
"## Τεχνικές πληροφορίεςΣήμερα τα αυτόματα κιβώτια μετάδοσης, ελέγ -χονται ηλεκτρονικά. Εδώ θα αναφερθούν λίγα στοιχεία για το αυτόματο κιβώτιο της HONDA.Η αυτόματη μετάδοση είναι συνδυασμός τρι -ών μονάδων μετατροπής ροπής και τριπλού άξονα. Το σύστημα ελέγχεται ηλεκτρονικά καιΣχήμα 1: Αυτόματο κιβώτιο μετάδοσης του HONDA Accord σε τομή.δίνει 4 ταχύτητες εμπρός και την όπισθεν. Το κιβώτιο αυτό είναι τοποθετημένο σε σειρά με τον κινητήρα. Το ηλεκτρονικό σύστημα ελέγχου αποτελείται από:- τους αισθητήρες και - · την ηλεκτρονική μονάδα ελέγχου - · τις έξι ηλεκτροβαλβίδεςΣτο σχήμα 1 φαίνεται σε τομή το αυτόματο κι -βώτιο μετάδοσης HONDA-Accord.Στο σχήμα 2 φαίνεται η θέση της ηλεκτρονικής μονάδας ελέγχου (PCM = Powertrain Control Module).Στο σχήμα 3 φαίνεται η θέση των αισθητήρων και βαλβίδων στο αυτόματο κιβώτιο μετάδο -σης, ενώ στο σχήμα 4 φαίνονται το διάγραμ -μα του κυκλώματος της ηλεκτρονικής μονάδας ελέγχου (PCM) και η θέση των ακροδεκτών στη φίσα της PCM.Ο οδηγός μπορεί με το μοχλό της αυτόματης μετάδοσης να επιλέξει τις θέσεις Ν (νεκρά), Ρ (πάρκινγκ), R (όπισθεν), 1η (πρώτη), 2η (δεύ -τερη), D3 και D4 (αυτόματη αλλαγή ταχυτήτων) και αυτό φαίνεται στα όργανα (σχήμα 5).",,paper_605.md
"Όταν η ηλεκτρονική μονάδα ελέγχου ανιχνεύ -σει βλάβη στα συστήματα εισόδου και εξόδου, το ενδεικτικό λαμπάκι D4, θα αρχίσει να αναβο -σβήνει (σχήμα 5).Οι τρόποι αποκωδικοποίησης της βλάβης, που έχει καταγραφεί στη συγκεκριμένη ηλεκτρονικήΣχήμα 2: Θέση της ηλεκτρονικής μονάδας ελέγχου PCM του HONDA Accord.Σχήμα 3: Αισθητήρες και βαλβίδες στην αυτόματη μετάδοση του HONDA Accord.μονάδα ελέγχου (PCM), είναι:- · Με γεφύρωση των δύο ακροδεκτών της φίσας Ελέγχου Συντήρησης (Service Check Connector). Όπως φαίνεται στο σχήμα 6, αρχί -ζει να αναβοσβήνει το ενδεικτικό λαμπάκι D4, όταν ο διακόπτης ανάφλεξης είναι στη θέση ON. To D4 αναβοσβήνει, σύμφωνα με τον κώ -δικα βλαβών (Diagnostic Trouble Code-DTC). Έτσι για κωδικούς βλαβών από 1 ως 9 γίνονται τα ανάλογα σύντομα αναβοσβησίματα του εν -δεικτικού D4. Οι κωδικοί βλαβών από 10 και πάνω δίνονται με μεγάλης διάρκειας αναβο -σβησίματα του ενδεικτικού και με σύντομα οι μονάδες. Στο σχήμα 6 φαίνεται ο τρόπος "" δια -βάσματος "" του κωδικού βλάβης.Η αποκωδικοποίηση της βλάβης γίνεται με τη βο -ήθεια του πίνακα αποκωδικοποίησης βλαβών.",,paper_605.md
"- · Με τη χρησιμοποίηση της ειδικής διαγνω -στικής συσκευής Honda το HONDA PGM TESTER. - · Με τη χρησιμοποίηση διαγνωστικής συσκευ -ής "" universal "" (OBD SCAN Tool).Ακολουθώντας τις οδηγίες των διαγνωστικών συσκευών εμφανίζονται στην οθόνη τους οι κω -δικοί των βλαβών. Αυτοί οι κωδικοί εντοπίζουν το πρόβλημα με μεγαλύτερη λεπτομέρεια από ό,τι το ενδεικτικό λαμπάκι D4. Η σύνδεση του διαγνωστικού γίνεται στην φίσα των 16 ακροδε -κτών (DATA LINK CONNECTOR) και φαίνεται στο σχήμα 7.Σχήμα 4: Διάγραμμα κυκλώματος της ηλεκτρονικής μονάδας PCM και της φίσας της.Σχήμα 5: Ένδειξη θέσης του μοχλού αυτόματης μετάδοσης.Σχήμα 6: Αποκωδικοποίηση βλαβών μέσω της φίσας ελέγχου συντήρησης.Σχήμα 7: Σύνδεση της διαγνωστικής συσκευής.Σχήμα 8: Ασφάλεια BACK-UP.Η αποκωδικοποίηση του κωδικού βλάβης γίνε -ται με βάση το σχετικό πίνακα του κατασκευ αστή. Ακολουθεί η αποκατάσταση της βλάβης βάσει των διαγραμμάτων ροής, ανίχνευσης βλαβών (Troubleshooting Flowchart).Το σβήσιμο των βλαβών της μνήμης γίνεται με αφαίρεση της ασφάλειας της μνήμης (Back-up), όπως φαίνεται στο σχήμα 8, για 10 δευτερόλε -πτα τουλάχιστον και την επανατοποθέτησή της (της ασφάλειας).",,paper_605.md
## Απαιτούμενα μέσα - εξοπλισμός- · Εκπαιδευτικό όχημα ή κινητήρας σε βάση με αυτόματο κιβώτιο ηλεκτρονικά ελεγχόμενο και με ηλεκτρονική μονάδα κοινή για τον κι -νητήρα και την αυτόματη μετάδοση - · Βιβλίο του κατασκευαστή - Διαγνωστική συσκευή εργοστασιακή ή - · Διαγνωστική συσκευή universal ή - Διαγνωστική συσκευή με τράπεζα δεδομένων - · Ψηφιακό πολύμετρο,,paper_605.md
## ΣΗΜΕΙΩΣΗΟι διαγνωστικές συσκευές πρέπει να συνοδεύο -νται από τις απαραίτητες πλεξούδες και αντά πτορες. Επίσης να έχουν τη δυνατότητα να ελέγ -χουν παράλληλα και σειριακά (OBDII/CAN).,,paper_605.md
## Διαδικασία 1 η,,paper_605.md
"## Αποκωδικοποίηση της βλάβης με τα αναβοσβησίματα του ενδεικτικού D4Η διαδικασία που ακολουθεί, έχει σαν βάση το αυτοκίνητο Accord Honda και μηχανές F20B6 ή Η22Α7 και την αυτόματη μετάδοση MDJA(1999). Διαπιστώνεται βλάβη. Αναβο -σβήνει το λαμπάκι D4.",,paper_605.md
## Βήματα- 1. Γυρίστε το διακόπτη ανάφλεξης στη θέση OFF.- 2. Γεφυρώστε τους ακροδέκτες της φίσας ελέγχου συντήρησης (Service Check Connector) με ένα αγωγό (jumper) ή με το ειδικό εξάρτημα όπως φαίνεται στο σχήμα 6. - 3. Γυρίστε το διακόπτη ανάφλεξης στη θέση ΟΝ. Το ενδεικτικό D4 θα αρχίσει να αναβο -σβήνει. - 4. Βρείτε τον κωδικό της βλάβης μετρώντας τα αναβοσβησίματα όπως περιγράφτηκε στις τεχνικές πληροφορίες. Έστω ότι ο κωδικός της βλάβης είναι 24. - 5. Αποκωδικοποιήστε τη βλάβη με τη βοήθεια του σχετικού πίνακα. Πρόκειται για βλάβη στο διακόπτη επιλογής λειτουργίας (mode switch). - 6. Γυρίστε το διακόπτη ανάφλεξης στη θέση OFF. - 7. Αφαιρέστε τον αγωγό γεφύρωσης (jumper) από τη φίσα ελέγχου συντήρησης.,,paper_605.md
## Διαδικασία 2η,,paper_605.md
## Αποκωδικοποίηση της βλάβης με διαγνωστική συσκευή,,paper_605.md
## Βήματα- 1. Γυρίστε το διακόπτη ανάφλεξης στη θέση OFF. - 2. Συνδέστε το διαγνωστικό στη φίσα των 16 ακροδεκτών (Data Link Connector) όπως φαίνεται στο σχήμα 7. - 3. Ακολουθήστε τις οδηγίες που συνοδεύουν τη διαγνωστική συσκευή. Στην οθόνη της εργοστασιακής διαγνωστικής συσκευής θα εμφανιστεί ο κωδικός 24-1 ενώ στου univer -sal ο κωδικός Ρ1709.- 4. Βρείτε τους κωδικούς στο σχετικό πίνακα αποκωδικοποίησης των βλαβών. Αφορούν την ίδια βλάβη οι κωδικοί 24-1 και Ρ1709. - 5. Γυρίστε το διακόπτη ανάφλεξης στη θέση OFF. - 6. Αποσυνδέστε τη διαγνωστική συσκευή.,,paper_605.md
## Διαδικασία 3η,,paper_605.md
## Μηδενισμός των βλαβών από τη μνήμη,,paper_605.md
"## Βήματα- 1. Σημειώστε τους προεπιλεγμένους σταθ -μούς στο ραδιόφωνο. - 2. Γυρίστε το διακόπτη ανάφλεξης στη θέση OFF. - 3. Αφαιρέστε για τουλάχιστον 10 δευτερόλε -πτα την ασφάλεια της μνήμης (Back-up) και ξανατοποθετήστε την όπως φαίνεται στο σχήμα 8. - 4. Επαναφέρατε τους σταθμούς στο ραδιόφω -νο και τη σωστή ώρα στο ρολόιΑν έχει αποκατασταθεί η βλάβη, η μνήμη θα είναι καθαρή.",,paper_605.md
## Α Σ Κ Η Σ Η Ν ο 5Διασύνδεση των ηλεκτρονικών μονάδων ελέγχου με CAN-bus Αναγνώριση και τρόποι διάγνωσης βλαβών,,paper_605.md
## Επιδιωκόμενοι στόχοιΜετά από την πραγματοποίηση της άσκησης θα είστε ικανοί να:- ■ Αναγνωρίζετε τους αγωγούς του διαύλου CAN. - ■ Γνωρίζετε τρόπους διάγνωσης.,,paper_605.md
"## Τεχνικές πληροφορίεςΤα τελευταία χρόνια, ο ηλεκτρονικός εξοπλι -σμός των αυτοκινήτων αυξάνεται ραγδαία. Αυτό γίνεται για περισσότερη ισχύ των κινητή -ρων, ασφάλεια και άνεση των επιβατών, καθώς και από τους περιορισμούς, λόγω της συνεχώς αυστηρότερης νομοθεσίας, για όλο και πιο "" καθαρά "" αυτοκίνητα. Για να γίνουν πράξη τα παραπάνω, γίνεται διασύνδεση των ηλεκτρονι -κών μονάδων ελέγχου. Με αυτό τον τρόπο τις πληροφορίες των αισθητήρων μπορούν να τις χρησιμοποιήσουν όλες οι ηλεκτρονικές μονάδες που είναι διασυνδεδεμένες σε ένα σύστημα π.χ. το σύστημα κινητήρα-φρένων-αυτόματης μετά -δοσης. Επίσης γίνεται και ανταλλαγή δεδομένων μεταξύ των ηλεκτρονικών μονάδων ελέγχου.Για την ανταλλαγή δεδομένων μεταξύ των ηλε -κτρονικών μονάδων ελέγχου αναπτύχθηκαν διάφορα συστήματα. Το πιο γρήγορο σύστημα είναι το CAN-bus. Με αυτό το σύστημα μειώ -νεται ο απαιτούμενος αριθμός αγωγών για τη διασύνδεση των ηλεκτρονικών μονάδων ελέγ -χου. CAN είναι τα αρχικά του Controller Area Network που σημαίνει Ελεγκτής Περιοχής Δι -κτύου και bus δίαυλος. Η ταχύτητα μετάδοσης δεδομένων σύμφωνα με το SAE (Ένωση Μη -χανολόγων Αυτοκινήτων) καθορίσθηκε σε τρεις κύριες κατηγορίες:",,paper_605.md
"## Class ΑΤαχύτητα: χαμηλή, μικρότερη από 10 kbaud (kbits/s).Λειτουργίες: Έλεγχος on/off φορτίου.Σχετικά υποσυστήματα: Καθίσματα, πόρτες, συναγερμός, σύστημα ελέγχου κλιματισμού κ.λ.π.",,paper_605.md
## Class ΒΤαχύτητα: Μεσαία από 10 έως 125 kbaud. Λειτουργίες: Κατάσταση CAN ή δεδομένα διά -γνωσης.Σχετικά υποσυστήματα: Πίνακας οργάνων κ.λπ.,,paper_605.md
