paragraphs,type,source_file
"τους δυνατότητες, διαφορετικά αναγκάζονται να δανείζονται. Για παράδειγμα, αν ένα παιδί διαθέ -σει όλο το χαρτζιλίκι (που είναι περιορισμένο) στην αρχή του μήνα για την αγορά καταναλωτικών αγαθών, τον υπόλοιπο μήνα δεν θα έχει χρήματα, με αποτέλεσμα να πρέπει να δανειστεί για να καλύψει τις ανάγκες του (π.χ. για να αγοράσει τυρόπιτα από το κυλικείο του σχολείου).Ο καταναλωτής, όμως, πρέπει να ικανοποιήσει τις απεριόριστες ανάγκες και επιθυμίες του αφού λάβει υπόψη του τον περιορισμένο χρόνο που έχει στη διάθεσή του. Ο χρόνος που διαθέτει ο καταναλωτής είναι 24 ώρες και είναι πολύτιμος γιατί δεν αγοράζεται, δεν δανείζεται και δεν ξαναγυρίζει πίσω. Για το λόγο αυτόν θα πρέπει να γίνεται σωστά η κατανομή και η χρήση του.Η συμπεριφορά του καταναλωτή επηρεάζεται επίσης και από τη διαφήμιση .Διαφήμιση είναι η προβολή των προϊόντων ή των υπηρεσιών από τα μέσα μαζικής επικοι -νωνίας που διαθέτει μια κοινωνία (π.χ. τηλεόραση, ραδιόφωνο, εφημερίδες, περιοδικά κ.λπ.)Γενικά η διαφήμιση έχει δύο στόχους:",,paper_152.md
"- να ενημερώσει τον καταναλωτή για ένα προϊόν ή μια υπηρεσία - να πείσει τον καταναλωτή να αγοράσει το προϊόν ή την υπηρεσία.Για να πετύχουν τους παραπάνω στόχους οι εταιρίες κάνουν μεγάλη προσπάθεια και διαθέ -τουν πολλά χρήματα για τις διαφημίσεις τους. Με τη διαφήμιση επιδιώκεται από την επιχείρηση η διατήρηση της πελατείας που υπάρχει ή η απόκτηση νέας πελατείας. Για παράδειγμα κάνουν έρευνα αγοράς δηλαδή προσπαθούν να μάθουν στοιχεία σχετικά με τις ανάγκες και επιθυμίες των καταναλωτών καθώς και τι αρέσει και τι δεν αρέσει στους καταναλωτές. Η έρευνα αυτή της αγοράς μελετά τις συνήθειες και τις διαθέσεις (στάσεις) των καταναλωτών απέναντι στα προϊό -ντα. Γίνεται επίσης και ειδική μελέτη για τον τρόπο που οι έφηβοι ξοδεύουν τα χρήματα, οι οποίοι είναι οι πιο ευάλωτοι (ευκολόπιστοι) καταναλωτές. Παράλληλα, η έρευνα βοηθά τις εταιρίες να ανακαλύψουν τους τρόπους διαφήμισης για να πείσουν τον καταναλωτή να επιλέξει το προϊόν τους ή την υπηρεσία τους.Οι διαφημίσεις συνδέουν τα προϊόντα τους με τις ανάγκες ή τις επιθυμίες των καταναλωτών. Συχνά η σύνδεση αυτή δεν είναι απόλυτα φανερή. Δηλαδή μια διαφήμιση για κάποια οδοντόπα -στα μπορεί να παρουσιάζει ένα άτομο να χαμογελάει περιτριγυρισμένο από πολλούς φίλους. Θα σκεφτεί κανείς: «Πόσο δημοφιλές είναι το άτομο αυτό!» Το προϊόν μπορεί να λευκάνει τα δόντια αλλά είναι σε θέση να σε κάνει δημοφιλή; Φυσικά όχι. Όμως η διαφήμιση προσπαθεί να κάνει τον καταναλωτή να σκεφτεί θετικά, δηλαδή ότι μπορεί να γίνει και δημοφιλής.",,paper_152.md
"H διαφήμιση έχει σημαντική επίδραση στις αποφάσεις των καταναλωτών. Πολλοί υποστηρίζουν ότι οι διαφημίσεις είναι σημαντικές γιατί ενημερώνουν τους καταναλωτές. Άλλοι θεωρούν ότι οι διαφημίσεις δημιουργούν ανάγκες, τις οποίες όμως δεν έχουν πραγματικά οι άνθρωποι, και οδη -γούνται στην υπερκατανάλωση.Ακόμη υπάρχει ο νόμος που εξασφαλίζει την προστασία του καταναλωτή και απαγορεύει τις προσβλητικές διαφημίσεις. Με βάση τη σχετική νομοθεσία για την προστασία των καταναλωτών, έχουν δημιουργηθεί ενώσεις και οργανώσεις καταναλωτών. Αυτές ενημερώνουν και συμβουλεύουν τους καταναλωτές και παράλληλα τους προστατεύουν από τις «ψεύτικες» διαφημίσεις.",,paper_152.md
"## 4.2 Οικογενειακό εισόδημα - ΠροϋπολογισμόςΣτόχοι της υποενότητας είναι οι μαθητές και οι μαθήτριες: Λέξεις - κλειδιά:  προγραμματισμός, προϋπολογισμός, εισόδημα, απόφαση, χρήμα, συναλλαγή, πληρωμές- να κατανοήσουν την έννοια του οικογενειακού προϋπολο -γισμού και του εισοδήματος, καθώς και τις πηγές του - να εφαρμόζουν τη διαδικασία λήψης αποφάσεων - να κατανοήσουν την έννοια του χρήματος και τη βασικό -τερη λειτουργία του, δηλαδή τις συναλλαγές - να γνωρίσουν τους διάφορους τρόπους πληρωμής για την αγορά ενός αγαθού ή μιας υπηρεσίας.",,paper_152.md
"## α. Οικογενειακός προϋπολογισμόςΕίναι γνωστό ότι σε κάθε χρονική περίοδο (π.χ. μια εβδομάδα ή ένα μήνα ή ένα έτος) η οικο -γένεια εισπράττει διάφορα εισοδήματα τα οποία προέρχονται από:- 0 Το μισθό. Δηλαδή τα χρήματα από την εργασία των ενήλικων μελών της οικογένειας. - 0 Κέρδη από επιχειρηματικές δραστηριότητες . - 0 Τα περιουσιακά στοιχεία. Κάποιοι άνθρωποι έχουν περιουσία που τους αποφέρει επιπρό -σθετα εισοδήματα, όπως για παράδειγμα ενοικιαζόμενα διαμερίσματα, κέρδη από μετοχές, ενοικιαζόμενα μαγαζιά κ.λπ. - 0 Τους τόκους και τα επιδόματα. Οι καταθέσεις σε τραπεζικούς λογαριασμούς αποδίδουν τό -κους, δηλαδή επιπρόσθετο εισόδημα. Τα επιδόματα είναι, επίσης, πρόσθετα εισοδήματα που παρέχονται από το κράτος ή τις επιχειρήσεις (π.χ. επίδομα ανθυγιεινής εργασίας, ψύχους κ.λπ.). - 0 Τις συντάξεις. Πρόκειται για το εισόδημα των μελών της οικογένειας που έχουν ξεπεράσει συνήθως το εξηκοστό έτος της ηλικίας τους, έχουν εργαστεί για μεγάλο χρονικό διάστημα της ζωής τους και πλέον δεν εργάζονται. - 0 Τα έκτακτα εισοδήματα. Χρήματα που προέρχονται από αναπάντεχα κέρδη, όπως π.χ. κέρδος από λαχείο κ.λπ.",,paper_152.md
"Έτσι, η οικογένεια έχει ένα συνολικό οικογενειακό εισόδημα που για μικρά χρονικά διαστήματα (τρεις μήνες ή εξάμηνο) δεν μεταβάλλεται σημαντικά και μπορεί να θεωρηθεί σταθερό. Από το συνολικό οικογενειακό εισόδημα μόνο ένα μέρος διατίθεται στην κατανάλωση, ενώ το υπόλοιπο μπορεί είτε να αποταμιευτεί είτε να επενδυθεί.Αποταμίευση είναι το μέρος του εισοδήματος το οποίο η οικογένεια δεν ξοδεύει για την αγορά αγαθών και υπηρεσιών αλλά το αποτα -μιεύει για τις περιπτώσεις ανάγκης ή για να εκπληρώσει κάποιους άλλους στόχους.Επένδυση είναι το μέρος του εισοδήματος που δαπανάται για την αγορά κεφαλαιουχικών αγαθών, όπως για παράδειγμα για την αγορά ενός σπιτιού ή ενός αγροκτήματος.Εικ. 4.1 Ένας καταναλωτής αποταμιεύει χρήματα σ' έναν κουμπαρά ή στην τράπεζα κ.ά.- Ο βασικός στόχος της οικογένειας είναι να αυξήσει τα χρήματα που αποταμιεύει ή επενδύει. Η αποταμίευση μπορεί να γίνει με διάφορους τρόπους, όπως είναι: - Η κατάθεση σε λογαριασμό ταμιευτηρίου. Ο καταναλωτής (η οικογένεια) καταθέτει σε μια τράπεζα ένα ποσό χρημάτων και στο τέλος κάθε χρόνου παίρνει τους τόκους. - Η αγορά ομολόγων του ελληνικού δημοσίου ή εντόκων γραμματίων. Με την αγορά ομολόγων ή εντόκων γραμματίων, ο καταναλωτής «δεσμεύει» ένα χρηματικό ποσό για κάποιο χρονικό διάστημα. Στο τέλος της περιόδου παίρνει το ποσό που έχει αποταμιεύσει και επιπλέον τους τόκους. - Η αγορά μετοχών στο χρηματιστήριο. Αγοράζοντας ο καταναλωτής μετοχές σε κάποια τιμή μπορεί να τις πουλήσει σε άλλη χρονική στιγμή σε υψηλότερη τιμή. Η διαφορά μεταξύ της τιμής πώλησης και της τιμής αγοράς θα είναι το κέρδος του.",,paper_152.md
"Οι οικονομικές αποφάσεις των μελών της οικογένειας για το πόσα χρήματα θα ξοδέψουν και πόσα θα αποταμιεύσουν, αποτελούν μια μορφή οικονομικού προγράμματος που ονομάζεται οικογενειακός προϋπολογισμός.Πίν. 4.1 Έσοδα και Δαπάνες ενός μηνιαίου ενδεικτικού οικογενειακού προϋπολογισμούΗ κατάρτιση του οικογενειακού προϋπο -λογισμού (βλέπε πίνακα 4.1) επηρεάζεται από διάφορους παράγοντες, όπως είναι το μέγεθος του εισοδήματος, το μέγεθος της οικογένειας, η ηλικία των μελών της οικογένειας, το κοινωνικό περιβάλλον μέσα στο οποίο ζουν τα μέλη της οικογένειας κ.λπ. Είναι σημαντικό κατά την εκτέλε -ση του προϋπολογισμού να ελέγχεται η πρόοδός του και κυρίως τα έξοδα να μην υπερβαίνουν τα έσοδα.Εικ. 4.2 Ο προϋπολογισμός ενός καταναλωτή πρέπει να αρχίζει πάντοτε με τα σταθερά του έξοδα",,paper_152.md
"## β. Το χρήμα ως μέσο συναλλαγήςΌταν οι άνθρωποι λένε τη λέξη «χρήμα» συνήθως εννοούν το κέρμα ή το χαρτονόμισμα.Χρήμα είναι οτιδήποτε χρησιμοποιείται στις συναλλαγές και αυτό το οποίο προσδιορίζει την αξία των αγαθών.Σε μια οικονομία τα άτομα πωλούν ή αγοράζουν αγαθά. Αυτές οι αγοραπωλησίες ονομάζονται συναλλαγές . Παλαιότερα, οι συναλλαγές γίνονταν μόνο με ανταλλαγή άλλων αγαθών, δηλαδή τα αγαθά και τις υπηρεσίες που επιθυμούσαν τα άτομα να αγοράσουν για να καταναλώσουν τα αντάλλασσαν με άλλα αγαθά ή υπηρεσίες.Σήμερα, το χρήμα κυκλοφορεί κυρίως σε τέσσερις μορφές: κέρματα, χαρτονομίσματα, τραπε -ζικές επιταγές και χρεωστικές και πιστωτικές κάρτες.Εικ. 4.3 Πιστωτική κάρτα, κέρματα, χαρτονομίσματαΜε τη χρεωστική κάρτα μπορούμε να πάμε στο κατάστημα που έχουμε επιλέξει για να πραγ -ματοποιήσουμε την αγορά, να δώσουμε την κάρτα που είναι συνδεδεμένη με τον τραπεζικό μας λογαριασμό και πληκτρολογώντας τον κωδικό μας αριθμό να μεταφερθούν αμέσως χρήματα από το λογαριασμό μας στο κατάστημα.",,paper_152.md
"Με την πιστωτική κάρτα ο καταναλωτής αγοράζει τα προϊόντα σήμερα και τα πληρώνει κάποια άλλη χρονική στιγμή. Πρέπει όμως να είναι ιδιαίτερα προσεκτικός και να ελέγχει τις αγορές του για να μην υπερβαίνουν τα έσοδά του, που είναι περιορισμένα, γιατί μπορεί να βρεθεί χρεωμένος.",,paper_152.md
"## 4.3 Προσδιοριστικοί παράγοντες της καταναλωτικής συμπεριφοράςΣτόχοι της υποενότητας είναι οι μαθητές και οι μαθήτριες: Λέξεις - κλειδιά:  κατανάλωση, εισόδημα, επιτόκιο, πληθωρισμός, αγω -γή, προστασία καταναλωτή- να αντιληφθούν τους παράγοντες που επηρεάζουν τη συ -μπεριφορά του καταναλωτή - να συνειδητοποιήσουν το φαινόμενο του πληθωρισμού και την επίδρασή του στην κατανάλωση - να γνωρίσουν τα δικαιώματα και τις υποχρεώσεις του καταναλωτή.",,paper_152.md
## α. Προσδιοριστικοί παράγοντες της κατανάλωσηςΗ κατανάλωση είναι ένα σύνθετο φαινόμενο που επηρεάζεται από πολλούς παράγοντες.,,paper_152.md
Εικ. 4.4 Η κατανάλωση,,paper_152.md
"Εικ. 4.5 Η αποταμίευσηΟι σημαντικότεροι προσδιοριστικοί παράγοντες που επηρεάζουν τη δαπάνη του καταναλωτή για αγαθά και υπηρεσίες είναι οι παρακάτω:Οικονομικοί παράγοντες. Στην ομάδα αυτή περιλαμβάνονται οικονομικά μεγέθη, όπως είναι το εισόδημα, το μέγεθος των περιουσιακών στοιχείων και το επιτόκιο από τα δάνεια που παίρνουν οι καταναλωτές (νοικοκυριά) για να αγοράσουν αγαθά.Βιολογικοί παράγοντες . Οι άνθρωποι τείνουν να καταναλώνουν με βάση την ηλικία τους ή το φύλο τους ή και τα δύο. Για παράδειγμα, ένα κορίτσι 15 ετών δεν μπορεί και δεν πρέπει να αγο -ράζει και να καταναλώνει τα ίδια αγαθά με μια γυναίκα 50 ετών που εργάζεται ή έχει σταθερό εισόδημα.Κοινωνικοί παράγοντες. Ο καταναλωτής, εκτός από βασική οικονομική μονάδα, αποτελεί και μέλος της κοινωνίας και επομένως ανήκει σε κάποια κοινωνική ομάδα, όπως είναι η οικογένεια, τα αθλητικά σωματεία κ.λπ.Πολιτιστικοί παράγοντες. Κάθε χώρα διαθέτει το δικό της πολιτισμό και επομένως τη δική της κουλτούρα. Αυτό συμβαίνει γιατί τα άτομα μεγαλώνουν σε διαφορετικούς κοινωνικούς χώρους και συνεπώς διαμορφώνουν την προσωπικότητά τους ανάλογα με τις θρησκευτικές πεποιθήσεις, τις παραδόσεις, τη γεωγραφική περιοχή στην οποία έχουν μεγαλώσει κ.λπ.",,paper_152.md
"Ψυχολογικοί παράγοντες. Οι άνθρωποι έχουν ανάγκες και για να τις καλύψουν πρέπει να αποκτήσουν τα αγαθά που θα τους επιτρέψουν να ζουν καλύτερα.Τεχνολογικοί και φυσικοί παράγοντες. Με τη βοήθεια της τεχνολογίας δημιουργούνται νέα προϊόντα, τα οποία μπορούν να επηρεάσουν τη συμπεριφορά των καταναλωτών. Η συμπεριφορά των καταναλωτών, όμως, μπορεί να αλλάξει και με διάφορα φυσικά φαινόμενα (π.χ. πλημμύρες κ.λπ.).",,paper_152.md
"## β. Ο πληθωρισμός ως προσδιοριστικός παράγοντας κατανάλωσηςΕικ. 4.6 Ο πληθωρισμός και το χρήμαΌταν οι τιμές των αγαθών και των υπηρεσιών αυξά -νονται συνέχεια, δηλαδή τα αγαθά ακριβαίνουν, τότε λέμε ότι υπάρχει πληθωρισμός.Για να γίνει πιο κατανοητό το φαινόμενο του πληθω -ρισμού θα αναφέρουμε ένα παράδειγμα. Η τιμή αγοράς μιάς τηλεόρασης το έτος 2005 ήταν 1.000 ευρώ. το έτος 2006 ο ρυθμός του πληθωρισμού αυξήθηκε κατά 2%. Επομένως η τιμή της τηλεόρασης το 2006 αυξήθηκε κατά 20 ευρώ και έγινε 1.020 ευρώ.Ο πληθωρισμός επηρεάζει αρνητικά όλους τους τομείς μιας οικονομίας και κατ' επέκταση την κατανάλωση. Αυτό συμβαίνει γιατί αυξάνονται οι τιμές των αγαθών, ενώ το εισόδημα του καταναλωτή παραμένει αμετάβλη -το. Έτσι, οι καταναλωτές αγοράζουν πιο λίγα αγαθά ή μικρότερες ποσότητες από αυτές που συνήθιζαν να αγοράζουν. Η εικόνα 4.6 αναπαριστά το φαινόμενο του πληθωρισμού. Όταν ο πληθωρισμός είναι υψηλός, όπως δείχνει η εικόνα 4.6, τότε το χρήμα χάνει την αξία του και τα αγαθά και οι υπηρεσίες γίνονται πιο ακριβά. Με δεδομένο λοιπόν ότι το εισόδημα του καταναλωτή είναι περιορισμένο, όπως άλλωστε έχουμε προαναφέρει, και τα αγαθά και οι υπηρεσίες είναι πιο ακριβά, λόγω πληθωρισμού, οι καταναλωτές δεν έχουν τη δυνατότη -τα να τα αγοράσουν, γιατί όπως δείχνει και η εικόνα 4.6 είναι «άπιαστα». Εδώ θα πρέπει να αναφέρουμε",,paper_152.md
"ότι ο πληθωρισμός μπορεί να χωριστεί σε διάφορες κατηγορίες, όπως για παράδειγμα χαμηλός, υψηλός κ.λπ.",,paper_152.md
"## γ. Προστασία και αγωγή του καταναλωτήΠροκειμένου ο καταναλωτής να προστατεύεται και να ενημερώνεται σε θέματα που αφορούν τα δικαιώματα και τις υποχρεώσεις του, ιδρύθηκαν οργανισμοί που εξασφαλίζουν τα συμφέροντά του, όπως είναι για παράδειγμα το ΙΝΚΑ (Ινστιτούτο Καταναλωτών).Είναι απαραίτητο ο καταναλωτής από μικρή ηλικία να γνωρίζει τα δικαιώματά του. Η αναγνώρι -ση των δικαιωμάτων του καταναλωτή έγινε επίσημα το 1991 με το Νόμο 1961/1991. Σήμερα, έχουν γίνει πιο ουσιαστικά βήματα για την αναγνώριση των δικαιωμάτων των καταναλωτών, ειδικά μετά την ψήφιση του νόμου (Ν. 2251/94).Τα 7 δικαιώματα των καταναλωτών είναι:- 9 Το δικαίωμα της προστασίας της υγείας και της ασφάλειας. Οι ετικέτες και τα σήματα στα προϊόντα, οι προδιαγραφές ποιότητας, αποσκοπούν στο να προσφέρουν στον καταναλωτή πληροφορίες για την υγεία και την ασφάλειά του. - 9 Το δικαίωμα της προστασίας των οικονομικών συμφερόντων. Ο καταναλωτής μπορεί ναπροστατευτεί από τυχόν διαφημιστικές παραπλα -νήσεις, νοθεία ή παραπλανήσεις από τους πωλητές.",,paper_152.md
"- 9 Το δικαίωμα της πληροφόρησης. Ο καταναλωτής πρέπει να ενημερώνεται συχνά, σωστά και αξι -όπιστα, ώστε να πραγματοποιεί σωστές αγορές. - 9 Το δικαίωμα της εκπαίδευσης. Ο καταναλωτής πρέπει να λαμβάνει συστηματική εκπαίδευση, έτσι ώστε να ξέρει τι θέλει, να μπορεί να κρίνει και να επιλέγει αυτό που τον συμφέρει. - 9 Το δικαίωμα της εκπροσώπησης. Ο καταναλωτής πρέπει να συμμετέχει μέσω των εκπροσώπων του (π.χ. δημοτικούς συμβούλους, βουλευτές κ.λπ.) σε όλες τις διαδικασίες για τη λήψη αποφάσεων που τους αφορούν άμεσα ή έμμεσα, σε τοπικό, περι -φερειακό, εθνικό και ευρωπαϊκό επίπεδο. - 9 Η πρόσβαση στη Δικαιοσύνη. Ο καταναλωτής έχει το δικαίωμα να απευθυνθεί σε όλες τις αρμόδιες υπηρεσίες (π.χ. συνήγορος του πολίτη, νομαρχίες, δήμοι κ.λπ.) για να υποβάλει τα παράπονά του ή να συμβουλευτεί σε περίπτωση που έχει κάποιο πρόβλημα με την αγορά ορισμένων προϊόντων ή υπηρεσιών.Εικ. 4.7 Η γνώση των δικαιωμάτων σας διευκολύνει τις αγορές σας- 9 Δικαίωμα στην αειφόρο κατανάλωση. Όλοι οι καταναλωτές πρέπει να έχουν πρόσβαση στους φυσικούς πόρους. Τα άτομα θα πρέπει να καταναλώνουν με σύνεση, ώστε να μην εξαντλήσουν τους πόρους αυτούς στων οποίων τη χρήση έχουν δικαίωμα και οι επόμενες γενιές.",,paper_152.md
"Βέβαια, εκτός από δικαιώματα οι καταναλωτές έχουν και υποχρεώσεις. Η βασική υποχρέωση των καταναλωτών είναι να τηρούν μια λογική καταναλωτική συμπεριφορά, η οποία να είναι σύμ -φωνη με τους κανόνες και τους νόμους της αγοράς. Για να ακολουθούν, όμως, μια σωστή αγορα -στική συμπεριφορά θα πρέπει να γνωρίζουν τα δικαιώματα και τις υποχρεώσεις τους. Να είναι προσεκτικοί όταν αγοράζουν ένα προϊόν και να τηρούν τις οδηγίες που αναγράφονται πάνω στη συσκευασία του προϊόντος.",,paper_152.md
"## 973; ΑνακεφαλαίωσηΕίναι σημαντικό να καταλάβουμε την έννοια και το ρόλο του χρήματος καθώς είναι απαραίτητο για τη λειτουργία της οικονομίας μας. Το χρήμα έχει κάποιες βασικές λειτουργίες, η σημαντικότερη όμως είναι ότι χρησιμοποιείται στις συναλλαγές μας και προσδιορίζει την αξία των αγαθών. Όταν τα αγαθά και οι υπηρεσίες γίνονται ακριβότερα συνέχεια τότε λέμε ότι υπάρχει πληθωρισμός. Ο πληθωρισμός επηρεάζει αρνητικά όλους τους τομείς μιας οικονομίας και κυρίως την κατανάλωση.Είναι εξίσου σημαντικό να κατανοήσουμε ότι όλοι οι καταναλωτές δεν έχουν την ίδια καταναλωτική συμπεριφορά αλλά ο κάθε καταναλωτής αποτελεί και ένα ξεχω -ριστό άτομο. Ο κάθε καταναλωτής, λοιπόν, παίρνει διαφορετική απόφαση σχετικά με το πως αλλά και τι θα αγοράσει. Η συμπεριφορά μας, ως καταναλωτές, εξαρτάται από διάφορους παράγοντες όπως είναι για παράδειγμα το εισόδημα του, η διαφήμιση, η ηλικία, κλπ. Το εισόδημα των καταναλωτών, είναι ο βασικότερος παράγοντας της συμπεριφοράς του καταναλωτή, οι άνθρωποι, όμως, έχουν περιορισμένο εισόδημα, γι' αυτό ο οικογενειακός προϋπολογισμός είναι πολύ σημαντικός. Με τον οικογενειακό προϋπολογισμό, η οικογένεια μπορεί να πάρει καλύτερες αποφάσεις σχετικά με το πόσα χρήματα θα ξοδέψει και πόσα θα αποταμιεύσει ή θα επενδύσει. Βέβαια θα πρέπει να αναφέρουμε ότι η κατάρτιση του προϋπολογισμού κάθε οικογένειας επηρεάζεται από διάφορους παράγοντες, όπως είναι το μέγεθος του εισοδήματος, το μέγεθος της οικογένειας, κλπ.",,paper_152.md
"Η διαφήμιση είναι ακόμα ένας παράγοντας που έχει σημαντική επίδραση στις καταναλωτικές μας αποφάσεις. Υπάρχουν βέβαια κάποιοι που υποστηρίζουν ότι οι διαφημίσεις είναι σημαντικές γιατί ενημερώνουν τους καταναλωτές και άλλοι που θεωρούν ότι οι διαφημίσεις δημιουργούν ανάγκες, που όμως δεν έχουν πραγματικά οι άνθρωποι, και οδηγούνται στην υπερκατανάλωση. Ωστόσο, η γνώση των δικαιωμάτων και των υποχρεώσεων που έχουμε ως καταναλωτές αποτελεί βασικό στοιχείο για τη σωστή συμπεριφορά μας και ταυτόχρονα μέσο προστασίας μας. Λέξεις - κλειδιά:  υγεία, γενετική ταυτότητα, περιβάλλον, διατροφή, παχυσαρκία, εφηβεία, φυσική δραστηριότητα, ισορροπημέ -νη διατροφή, θρεπτική αξία",,paper_152.md
## 5. ΔΙΑΤΡΟΦΗ ΚΑΙ ΔΙΑΙΤΟΛΟΓΙΑ,,paper_152.md
"## 5.1 Διατροφή και υγείαΣτόχοι της υποενότητας είναι οι μαθητές και οι μαθήτριες:- να κατανοήσουν ότι η υγεία του ανθρώπου εξαρτάται από γενετικούς, περιβαλλοντικούς και διατροφικούς παράγοντες - να κατανοήσουν ότι η διατροφή και τα τρόφιμα παίζουν σημαντικό ρόλο στην υγεία και τις ασθένειες του ανθρώπου - να κατανοήσουν ότι ο άνθρωπος μπορεί να προστατεύσει την υγεία του επιλέγοντας ένα ισορροπημένο και υγιεινό τρόπο διατροφής.Η σχέση της καλής σωματικής υγείας με την πνευματική και την ψυχική υγεία είναι γνωστή από την αρχαιότητα. Η υγεία αποτελεί απαραίτητη προϋπόθεση για την ευτυχία και την πρόοδο του κάθε ανθρώπου και ολόκληρης της κοινωνίας. Γι' αυτό η προστασία της υγείας είναι υποχρέωση του ατόμου αλλά και της κοινωνίας. Είναι προτιμότερο να δίνεται έμφαση στην πρόληψη των ασθενειών και των παθήσεων παρά στη θεραπεία τους, η οποία σε ορισμένες περιπτώσεις μπορεί και να μην είναι δυνατή.Σήμερα, με την πρόοδο της επιστήμης, γνωρίζουμε ότι η υγεία εξαρτάται από πολλούς παρά -γοντες. Οι παράγοντες αυτοί έχουν σχέση με τη γενετική ταυτότητα του ανθρώπου, δηλαδή τα γονίδια που κληρονόμησε από τους γονείς του, καθώς και με το περιβάλλον μέσα στο οποίο ζει και αναπτύσσεται.",,paper_152.md
"Η πιθανότητα που έχει ένας άνθρωπος να εμφανίσει ορισμένες παθήσεις και ασθένειες κάποια στιγμή στη ζωή του μπορεί, σε ορισμένες περιπτώσεις, να καθορίζεται από τα γονίδιά του. Για παράδειγμα, η ασθένεια της μεσογειακής αναιμίας είναι γενετικά εξαρτημένη.Εικ. 5.1 Τα γονίδια, το περιβάλλον και η διατροφή είναι παράγοντες που επηρεάζουν την υγεία του ανθρώπουΟ άνθρωπος δεν μπορεί να ελέγξει και να αλλάξει τα γονίδια που κληρονόμησε από τους γονείς του, μπορεί όμως να ελέγξει και να καθορίσει, έως ένα βαθμό, το περιβάλλον που ζει και αναπτύσσεται. Η επίδραση που έχει το περιβάλλον στην έκφραση των γονιδίων ενός ατόμου είναι καθοριστική για την ανάπτυξη και την υγεία του. Παράγοντες του περιβάλλοντος, όπως ο τρόπος ζωής και η διατροφή, μπορούν να επιλέγονται και να καθορίζονται σε έναν πολύ μεγάλο βαθμό από τον ίδιο τον άνθρωπο.Ένα άτομο που έχει καλή ποιότητα ζωής, τρέφεται σωστά, γυμνάζεται και έχει καλή ψυχικήυγεία, έχει μικρότερες πιθανότητες να πάθει κάποια ασθένεια. Αντίθετα, ο τρόπος ζωής που συν -δέεται με πολύ άγχος, κάπνισμα και έλλειψη ύπνου, μπορεί να βλάψει ανεπανόρθωτα την υγεία.",,paper_152.md
"Η σύγχρονη επιστημονική έρευνα αναδεικνύει το σημαντικό ρόλο που παίζουν η διατροφή και τα τρόφιμα στην υγεία και τις ασθένειες του ανθρώπου. Σήμερα είναι γνωστό ότι πολλές ασθένειες, όπως η παχυσαρκία, η οστεοπόρωση, η στεφανιαία νόσος, ο καρκίνος και η τερηδόνα, εξαρτώνται σε μεγάλο βαθμό από τη διατροφή.Εικ. 5.2 Το υπερβολικό σωματικό βάρος κάνει τη ζυγαριά να διαμαρτύρεται!!Ιδιαίτερα η παχυσαρκία θεωρείται μια σύγχρονη μάστιγα που υποβαθμίζει την ποιότητα της ζωής των ανθρώπων από τη νεαρή ήδη ηλικία. Πέρα από την άσχημη ψυχολογία που δημιουργεί, η παχυσαρκία είναι η αρχή για μια σειρά προ -βλημάτων που μπορεί να ακολουθήσουν, όπως η υπέρταση, οι μεγάλες ποσότητες χοληστερίνης και λιπιδίων στο αίμα, η αρτηριοσκλήρυνση, οι καρδιοπάθειες και ο διαβήτης.Η αύξηση του ποσοστού των παχύσαρκων ανθρώπων στις αναπτυγμένες χώρες είναι ανησυχητική. Στις περισσό -τερες περιπτώσεις η αύξηση του ποσοστού της παχυσαρκί -ας, και κυρίως της παιδικής παχυσαρκίας, οφείλεται στην υπερβολική κατανάλωση τροφίμων πλούσιων σε ενέργεια (θερμίδες) που περιέχουν πολύ ζάχαρη και λίπος, όπως τα αναψυκτικά, τα γλυκά, τα γαριδάκια, τα τσιπς κ.ά.",,paper_152.md
