paragraphs,type,source_file
"- Ο Κανονισμός αποσκοπεί: - ● στον προσδιορισμό των προδιαγραφών παραγωγής των βιολογικών προϊόντων - ● στον καθορισμό της σήμανσης των βιολογικών προϊόντων, ώστε να προστατεύεται ο καταναλωτής από πιθανές παραπλανητικές ενδείξειςΒΙΟΛΟΓΙΚΗ ΕΚΤΡΟΦΗ ΑΓΡΟΤΙΚΩΝ ΖΩΩΝ- ● στη θέσπιση μέτρων ελέγχου και κανόνων πιστοποίησης, ώστε να εξασφαλιστεί η αξιοπιστία των προϊόντων αυτών - ● στην ενοποίηση των διαφορετικών πρακτικών και προδιαγραφών παραγωγής που υπήρχαν στις Κοινοτικές χώρες πριν από την ψήφιση του σχετικού κανονισμού, ώστε να μη διαταράσσεται το ενδοκοινοτικό εμπόριο - ● στην εξισορρόπηση της προσφοράς και ζήτησης των γεωργικών προϊόντων και στον προσανατολισμό των αγροτών προς την παραγωγή προϊόντων με τρόπο φιλικό προς το περιβάλλον, ώστε να συμβάλλουν στη διατήρηση του αγροτικού τοπίου. - Ο Κανονισμός 2092/91 έχει υποστεί περισσότερες από 50 τροποποιήσεις έως σήμερα. Οι σημαντικότερες από αυτές αφορούν προδιαγραφές σχετικά με: - ● τη συλλογή αυτοφυών φυτών - ● την παραγωγή μανιταριών - ● την παραγωγή βιολογικών σπόρων - ● την απαίτηση για διαπίστευση των Οργανισμών Ελέγχου και Πιστοποίησης - ● την εισαγωγή του ευρωπαϊκού λογότυπου στη σήμανση των βιολογικών προϊόντων - ● τους κανόνες εισαγωγής από τρίτες χώρες - ● τους κανόνες σήμανσης των σύνθετων ζωοτροφών - ● τις ουσίες που επιτρέπεται να χρησιμοποιούνται ως φυτοπροστατευτικά σκευάσματα, λιπάσματα και βελτιωτικά εδάφους.",,paper_299.md
"Στις 24 Αυγούστου 1999 δημοσιεύτηκε ο Κανονισμός (ΕΟΚ) 1804/99 του Συμβουλίου, ο οποίος συμπληρώνει τον Κανονισμό (ΕΚ) 2092/91 για τα κτηνοτροφικά προϊόντα και θέτει τις προδιαγραφές για την παραγωγή ζωικών προϊόντων με βιολογικό τρόπο. Ο Κανονισμός αυτός περιλαμβάνει προδιαγραφές για την καταγωγή και το διάστημα μετατροπής των ζώων από συμβατικά σε βιολογικά, τη διατροφή, τις σταβλικές εγκαταστάσεις, τις κτηνιατρικές επεμβάσεις, τη διαχείριση των αποβλήτων και τις πρακτικές εκτροφής. Με τον Κανονισμό 1804/99 καλύπτονται τα ακόλουθα είδη:- ● βοοειδή (συμπεριλαμβανομένων των ειδών βουβάλου και βίσονα) - ● χοίροι - ● αίγες - ● πρόβατα - ● πουλερικά - ● μέλισσες. - Ο Κανονισμός 2092/91, μετά τις τελευταίες τροποποιήσεις, εφαρμόζεται: - ● στα φυτικά και ζωικά προϊόντα που δεν έχουν μεταποιηθεί (εικόνα 2.1) - ● στα μεταποιημένα γεωργικά προϊόντα που προορίζονται για ανθρώπινη κατανάλωση (εικόνα 2.2).",,paper_299.md
"## ΚΕΦΑΛΑΙΟ 2: ΚΑΤΟΧΥΡΩΣΗ ΤΩΝ ΒΙΟΛΟΓΙΚΩΝ ΠΡΟΪΟΝΤΩΝΕικόνα 2.1. Αβγά από βιολογική εκτροφή ορνίθωνΑξίζει να σημειωθεί ότι οι παραπάνω Κανονισμοί (2092/91 και 1804/99) ισχύουν μόνο στις χώρες της Ευρωπαϊκής Ένωσης. Άλλα κράτη, όπως οι Η.Π.Α., ο Καναδάς και η Ιαπωνία, ακολουθούν τις δικές τους προδιαγραφές, οι οποίες διαφέρουν σε ορισμένα σημεία από τις ευρωπαϊκές. Αυτό είναι φυσικό, αφού κάθε χώρα έχει τις δικές της πρακτικές εκτροφής και τις δικές της παραδόσεις. Ωστόσο, οι νομοθεσίες όλων των κρατών βασίζονται στις ίδιες γενικές αρχές. Τέλος, θα πρέπει να αναφερθεί ότι πολλές ευρωπαϊκές χώρες έχουν τη δική τους εθνική νομοθεσία για τομείς που δεν καλύπτει η ευρωπαϊκή νομοθεσία, όπως, για παράδειγμα, οι υδατοκαλλιέργειες. Επίσης, ορισμένες έχουν θεσπίσει προδιαγραφές όχι μόνο για είδη διατροφής, αλλά και για άλλα προϊόντα, όπως χρώματα, καλλυντικά, ακόμα και για τροφές για κατοικίδια ζώα (pet foods).Εικόνα 2.2. Μεταποιημένα βιολογικά προϊόνταΒΙΟΛΟΓΙΚΗ ΕΚΤΡΟΦΗ ΑΓΡΟΤΙΚΩΝ ΖΩΩΝ",,paper_299.md
"## 2.2 'Ελεγχος, Πιστοποίηση, Σήμανση Βιολογικών προϊόντων",,paper_299.md
"## 2.2.1 Έννοια, σκοποί ελέγχου uaι πιστοποίησηςΚάθε επιχειρηματίας που παράγει, παρασκευάζει ή εισάγει βιολογικά προϊόντα από χώρες εκτός Ευρωπαϊκής Ένωσης πρέπει να υπόκειται σε Σύστημα Ελέγχου και Πιστοποίησης . Είναι πιθανό το σύστημα ελέγχου και πιστοποίησης βιολογικών προϊόντων να επεκταθεί, ώστε να συμπεριλάβει και τους επιχειρηματίες λιανικής πώλησης.Ο έλεγχος είναι διαρκής και αποσκοπεί στην διασφάλιση των καταναλωτών ότι τα βιολογικά προϊόντα έχουν όντως παραχθεί σύμφωνα με τις συγκεκριμένες προδιαγραφές. Ο έλεγχος εκτείνεται σε όλα τα στάδια της παραγωγικής διαδικασίας. Συγκεκριμένα, στο καθεστώς ελέγχου υπάγονται οι χώροι βόσκησης των ζώων, οι αύλειοι χώροι, οι σταβλικές εγκαταστάσεις, οι αποθήκες, οι ζωοτροφές, οι κτηνιατρικές επεμβάσεις και ό,τι άλλο έχει σχέση με την εκτροφή των ζώων. Σε έλεγχο υπόκεινται, επίσης, οι διαδικασίες τυποποίησης και μεταποίησης των προϊόντων. Επιπλέον, επιθεωρούνται τα τιμολόγια αγοράς ζωοτροφών, ζώων, εμβολίων και φαρμάκων, καθώς και τα τιμολόγια πώλησης των προϊόντων. Τα αποτελέσματα του επιτόπιου ελέγχου μπορούν να επιβεβαιωθούν σε ορισμένες περιπτώσεις με εργαστηριακές αναλύσεις. Τέλος, διενεργείται έλεγχος αγοράς για τυχόν ελλείψεις ή παρατυπίες στη σήμανση των προϊόντων.",,paper_299.md
"Με τον όρο πιστοποίηση νοείται ένα σύστημα, σύμφωνα με το οποίο καθορίζεται και επιβεβαιώνεται η συμμόρφωση προϊόντων και υπηρεσιών σε δεδομένες προδιαγραφές . Η πιστοποίηση δεν αφορά αποκλειστικά τη βιολογική γεωργία. Μπορεί να πιστοποιηθεί οτιδήποτε, όπως προϊόντα, υπηρεσίες, συστήματα ποιότητας και παραγωγικές μέθοδοι. Απαραίτητη προϋπόθεση για την πιστοποίηση είναι η ύπαρξη προδιαγραφών, βάσει των οποίων κρίνεται το προϊόν.Με την άσκηση της βιολογικής γεωργίας ο επιχειρηματίας αποσκοπεί στην απόκτηση ενός σήματος , με το οποίο ο καταναλωτής αναγνωρίζει ότι το προϊόν έχει παραχθεί σύμφωνα με συγκεκριμένα πρότυπα. Το σήμα συνιστά ένδειξη ότι ένας αρμόδιος φορέας, ανεξάρτητος, ουδέτερος και χωρίς ίδιον όφελος, εγγυάται για την τήρηση των προτύπων. Η πιστοποίηση είναι αυτή που επιτρέπει στους επιχειρηματίες να αποκτούν πρόσβαση σε μια εξειδικευμένη αγορά και συχνά να επωφελούνται από την υψηλότερη τιμή που απολαμβάνει το προϊόν.Ο έλεγχος δε σταματά με την παροχή πιστοποίησης και την απονομή του σήματος. Ο ελεγχόμενος επιχειρηματίας οφείλει να τηρεί τις προδιαγραφές για όσο καιρό ασκεί βιολογική εκτροφή. Οι Οργανισμοί Ελέγχου και Πιστοποίησης διενεργούν προγραμματισμένους και αιφνιδιαστικούς ελέγχους. Σε περίπτωση παράβασης, αφαιρείται η πιστοποίηση και ανακαλούνται τα σήματα. Σε πολλές περιπτώσεις, ο επιχειρηματίας οφείλει να ενταχθεί από την αρχή στο προβλεπόμενο στάδιο μετατροπής, για να αποκτήσει εκ νέου την πιστοποίηση.",,paper_299.md
"## 2.2.2 Οργανισμοί Ελέγχου uaι ΠιστοποίησηςΣτην Ελλάδα υπάρχουν τρεις, εγκεκριμένοι από το Υπουργείο Γεωργίας, ιδιωτικοί Οργανισμοί Ελέγχου και Πιστοποίησης βιολογικών προϊόντων: ΒΙΟΕΛΛΑΣ, ΔΗΩ και ΦΥΣΙΟΛΟ -ΓΙΚΗ . Αρχή ελέγχου για τη χώρα μας, η οποία επιβλέπει τους τρεις οργανισμούς, έχει οριστεί ο Οργανισμός Πιστοποίησης και Επίβλεψης Γεωργικών Προϊόντων ( ΟΠΕΓΕΠ ). Τη συνολική εποπτεία του συστήματος ασκεί το Υπουργείο Γεωργίας και, ειδικότερα, η Διεύθυνση Βιολογικής Γεωργίας. Το 2003 συστάθηκε το Συμβούλιο Βιολογικής Γεωργίας, στο οποίο συμμετέχουν εκπρόσωποι των βιοκαλλιεργητών, των καταναλωτών, οι Οργανισμοί Ελέγχου και Πιστοποίησης, συνδικαλιστικοί φορείς των αγροτών και των γεωτεχνικών, εκπρόσωποι πανεπιστημίων και ερευνητικών ιδρυμάτων, ο ΟΠΕΓΕΠ, η Διεύθυνση Βιολογικής Γεωργίας και φορείς που δραστηριοποιούνται στην διάθεση των βιολογικών προϊόντων. Το Συμβούλιο έχει συμβουλευτικό χαρακτήρα και η προεδρία του ασκείται από το Γενικό Γραμματέα του Υπουργείου Γεωργίας.Σχηματικά, το Σύστημα Ελέγχου και Πιστοποίησης που εφαρμόζεται στην Ελλάδα περιγράφεται στο σχεδιάγραμμα 2.1.",,paper_299.md
Σχεδιάγραμμα 2.1. Το Σύστημα Ελέγχου καί Πιστοποίησης που εφαρμόζεται στην ΕλλάδαΒΙΟΛΟΓΙΚΗ ΕΚΤΡΟΦΗ ΑΓΡΟΤΙΚΩΝ ΖΩΩΝ,,paper_299.md
"## 2.2.3 Περίοδοι μετατροπής ζώων uaι εκτάσεωνΠροκειμένου τα προϊόντα να φέρουν σήμανση που πιστοποιεί τον βιολογικό τρόπο παραγωγής, θα πρέπει τα ζώα από τα οποία προέρχονται να έχουν τηρήσει τις σχετικές προδιαγραφές για ένα συγκεκριμένο χρονικό διάστημα, που ονομάζεται μεταβατική περίοδος ή περίοδος μετατροπής . Η ελάχιστη διάρκεια της περιόδου αυτής διαφέρει ανάλογα με το ζώο και φαίνεται στον πίνακα 2.1:Πίνακας 2.1. Περίοδος μετατροπής των ζώωνΟι περίοδοι αυτές αφορούν μόνο τη μετατροπή του ζωικού κεφαλαίου. Οι χώροι βόσκησης, οι αύλειοι χώροι και οι εκτάσεις για την παραγωγή ζωοτροφών υπόκεινται και αυτοί σε περίοδο μετατροπής. Το ελάχιστο χρονικό διάστημα που απαιτείται για τη μετατροπή μιας καλλιέργειας από συμβατική σε βιολογική είναι δύο χρόνια (πριν από τη σπορά) για τις ετήσιες καλλιέργειες και για τα τεχνητά βοσκοτόπια και τρία χρόνια (πριν από την πρώτη συγκομιδή) για τις πολυετείς καλλιέργειες. Οι εκτάσεις αυτές, εφόσον κατά την καλλιέργειά τους τηρούνται οι προδιαγραφές των κανονισμών επί 12 μήνες, παράγουν προϊόν το οποίο χαρακτηρίζεται «προ -ϊόν βιολογικής γεωργίας σε μεταβατικό στάδιο» . Οι υπαίθριοι χώροι άσκησης που χρησιμοποιούνται από τα παμφάγα ζώα (χοίροι, πουλερικά) έχουν και αυτοί διάστημα μετατροπής, το οποίο κυμαίνεται από 6 έως 12 μήνες , ανάλογα με την προγενέστερη χρήση τους.",,paper_299.md
"## 2.2.4 ΣήμανσηΗ σαφής και ακριβής σήμανση των βιολογικών προϊόντων αποσκοπεί:- -στην αναγνωρισιμότητά τους - -στην προστασία των καταναλωτών - -στην προστασία και κατοχύρωση των βιοκαλλιεργητών.Στη σήμανση των βιολογικών προϊόντων αναφέρεται η ονομασία ή/και ο κωδικός του οργανισμού που πιστοποίησε το συγκεκριμένο προϊόν. Στην εικόνα 2.3 φαίνονται τα σήματα και οι κωδικοί των τριών ελληνικών Οργανισμών Ελέγχου και Πιστοποίησης, ενώ στην εικόνα 2.4 τα σήματα διαφόρων άλλων ευρωπαϊκών οργανισμών.",,paper_299.md
α) EL01,,paper_299.md
"α) EL02α) EL03Εικόνα 2.3. Σήματα και κωδικοί των τριών ελληνικών Οργανισμών Ελέγχου και Πιστοποίησης: α) ΔΗΩ, β) ΦΥΣΙΟΛΟΓΙΚΗ και γ) ΒΙΟΕΛΛΑΣ",,paper_299.md
(δ),,paper_299.md
"(ε)Εικόνα 2.4. Σήματα ευρωπαϊκών Οργανισμών Ελέγχου και Πιστοποίησης: α) σουηδικός KRAV, β) βρετανικός Soil Association, γ) ιρλανδικός Organic Trust, δ) ολλανδικός SkaL ε) ιταλικός Bioagricert και στ) γαλλικός Ecocert.Το Μάρτιο του 2000 δημιουργήθηκε ο ευρωπαϊκός λογότυπος , η χρήση του οποίου είναι προαιρετική, με στόχο να αυξήσει την αξιοπιστία των βιολογικών προϊόντων στα μάτια του Ευρωπαίου καταναλωτή και να βελτιώσει τον εντοπισμό τους στην αγορά (εικόνα 2.5). Ήδη συζητείται η παροχή κινήτρων για την επέκταση της χρήσης του και ίσως η ανανέωση της μορφής του. Στην Ελλάδα έχει προταθεί η χρήση ενιαίου εθνικού σήματος αναγνώρισης των βιολογικών προϊόντων (εικόνα 2.6).Επισημαίνεται ότι ο όρος «βιολογικό» έχει επικρατήσει στην Ελλάδα και σε ορισμένες άλλες χώρες (Γαλλία, Ιταλία, Πορτογαλία κ.α.). Στη Μεγάλη Βρετανία και στην Ιρλανδία έχει υιοθετηθεί ο όρος «οργανικό», ενώ στην Ισπανία, στη Γερμανία και στη Δανία ο όρος «οικολογικό». Οι όροι αυτοί, καθώς και τα παράγωγα και οι συντμήσεις τους ( οικο, βιο ), προστατεύονται από την Κοινοτική νομοθεσία και χρησιμοποιούνται μόνο σε γεωργικά προϊόντα και τρόφιμα που έχουν παραχθεί με το συγκεκριμένο τρόπο.",,paper_299.md
## ΒΙΟΛΟΓΙΚΗ ΕΚΤΡΟΦΗ ΑΓΡΟΤΙΚΩΝ ΖΩΩΝΕικόνα 2.5. Ο ευρωπαϊκός λογότυπος στις γλώσσες της Ευρωπαϊκής ΈνωσηςΕικόνα 2.6. Το ενιαίο εθνικό σήμα. όπως έχει δημιουργηθεί από τον AGROCERT -ΟΠΕΓΕΠ,,paper_299.md
"## ΚΕΦΑΛΑΙΟ 2: ΚΑΤΟΧΥΡΩΣΗ ΤΩΝ ΒΙΟΛΟΓΙΚΩΝ ΠΡΟΪΟΝΤΩΝΗ σήμανση των βιολογικών προϊόντων αναφέρεται στις παρακάτω κατηγορίες:- α) Μη μεταποιημένα προϊόντα ζωικής και φυτικής προέλευσης (συμπεριλαμβανομένων των πρώτων υλών ζωοτροφών)Στα προϊόντα αυτά, είτε είναι φυτικής είτε ζωικής προέλευσης, χρησιμοποιείται η ένδειξη «προϊόν βιολογικής γεωργίας» (εικόνα 2.7). Για τα προϊόντα φυτικής προέλευσης, συμπεριλαμβανομένων των πρώτων υλών ζωοτροφών, χρησιμοποιείται επίσης η ένδειξη «προϊόν βιολογικής γεωργίας σε μεταβατικό στάδιο». Δηλαδή, το καλαμπόκι μπορεί να σημανθεί ως «προϊόν βιολογικής γεωργίας σε μεταβατικό στάδιο». Το κρέας, όμως, ενός αρνιού που έχει διατραφείΕικόνα 2.7. Παράδειγμα σήμανσης βιολογικού προϊόντοςΒΙΟΛΟΓΙΚΗ ΕΚΤΡΟΦΗ ΑΓΡΟΤΙΚΩΝ ΖΩΩΝμε το καλαμπόκι αυτό δεν μπορεί να χαρακτηριστεί ως «προϊόν βιολογικής γεωργίας σε μεταβατικό στάδιο» . Θα πρέπει να παρέλθει η απαραίτητη μεταβατική περίοδος, ώστε να σημανθεί απευθείας ως «προϊόν βιολογικής γεωργίας».",,paper_299.md
"## β) Μεταποιημένα προϊόντα ζωικής και φυτικής προέλευσηςΤα προϊόντα αυτά φέρουν την ένδειξη με αναφορά στο βιολογικό τρόπο παραγωγής τους, μόνο εφόσον περιέχουν συστατικά βιολογικής παραγωγής σε ποσοστό τουλάχιστον 95%. Τα μεταποιημένα προϊόντα που περιέχουν συστατικά βιολογικής παραγωγής σε ποσοστό από 70 έως 95% δε φέρουν την παραπάνω σήμανση, αλλά αναφέρονται τα βιολογικά συστατικά τους. Τα μεταποιημένα προϊόντα που περιέχουν φυτικά συστατικά βιολογικής γεωργίας σε μεταβατικό στάδιο μπορούν να έχουν τη σήμανση «σε μεταβατικό στάδιο». Ωστόσο, απαγορεύεται να συνυπάρχουν στο ίδιο προϊόν βιολογικά συστατικά, βιολογικά συστατικά σε μεταβατικό στάδιο και συμβατικά συστατικά. Για παράδειγμα, μια βιολογική φέτα παρασκευάζεται αποκλειστικά από βιολογικό γάλα και δεν επιτρέπεται να περιέχει συμβατικό. Στα προϊόντα ζωικής προέλευσης, σε αντίθεση με τα φυτικά, δε χρησιμοποιείται ο όρος «σε μεταβατικό στάδιο». Δηλαδή, δεν υπάρχει βιολογικό γάλα, και επομένως, ούτε βιολογική φέτα σε μεταβατικό στάδιο.",,paper_299.md
"## γ) Σύνθετες ζωοτροφέςΤα προϊόντα αυτά, εφόσον περιέχουν πρώτες ύλες ζωοτροφών βιολογικής παραγωγής σε ποσοστό τουλάχιστον 95% (επί της ξηράς ουσίας), φέρουν τη σήμανση «προέρχεται από τη βιολογική γεωργία» . Οι σύνθετες ζωοτροφές που περιλαμβάνουν βιολογικά συστατικά, συστατικά σε μεταβατικό στάδιο ή ακόμα και συμβατικά συστατικά διαφορετικά μεταξύ τους, φέρουν τη σήμανση «μπορεί να χρησιμοποιηθεί στη βιολογική γεωργία σύμφωνα με τον κανονισμό (ΕΟΚ) αριθ. 2092/91» . Δηλαδή, μια σύνθετη ζωοτροφή (μίγμα) είναι δυνατόν να περιέχει βιολογικό καλαμπόκι, σιτάρι σε μεταβατικό στάδιο και συμβατικό κριθάρι, κάτι που δεν επιτρέπεται στα υπόλοιπα μεταποιημένα προϊόντα, είτε αυτά περιέχουν συστατικά ζωικής προέλευσης, είτε περιέχουν συστατικά φυτικής προέλευσης. Στην ίδια, όμως, σύνθετη ζωοτροφή δεν επιτρέπεται να υπάρχει το ίδιο συστατικό σε παραπάνω από μία μορφή. Δηλαδή, όλο το καλαμπόκι μιας σύνθετης ζωοτροφής πρέπει να είναι είτε βιολογικό είτε σε μεταβατικό στάδιο είτε συμβατικό.ΚΕΦΑΛΑΙΟ 2: ΚΑΤΟΧΥΡΩΣΗ ΤΩΝ ΒΙΟΛΟΓΙΚΩΝ ΠΡΟΪΟΝΤΩΝ",,paper_299.md
"## 2.3 Διαδικασία μετατροπής μιας εκτροφήςΚάθε παραγωγός, που επιθυμεί να παράγει βιολογικά προϊόντα, πρέπει να ακολουθήσει τα εξής βήματα:- ● να ενημερωθεί για τις απαιτήσεις της βιολογικής εκτροφής, ώστε να μπορέσει να κρίνει αν μπορεί να αντεπεξέλθει σε αυτές, - ● να εξασφαλίσει και να μετατρέψει σε βιολογικές τις απαραίτητες εκτάσεις βοσκοτόπων και αύλειων χώρων, - ● να προμηθευτεί τις απαραίτητες ποσότητες βιολογικών ζωοτροφών, συμπυκνωμένων και χονδροειδών, ώστε να εξασφαλίσει τη συνεχή τροφοδοσία των ζώων του, - ● να υπογράψει σύμβαση με κάποιον από τους εγκεκριμένους Οργανισμούς Ελέγχου και Πιστοποίησης, - ● να γνωστοποιήσει τη δραστηριότητά του αυτή στη Διεύθυνση Αγροτικής Ανάπτυξης της νομαρχιακής αυτοδιοίκησης, - ● εφόσον το εκτρεφόμενο είδος ζώων επιδοτείται, να επιλέξει σύμβουλο-γεωπόνο και να απευθυνθεί στη Διεύθυνση Αγροτικής Ανάπτυξης της νομαρχιακής αυτοδιοίκησης, - ● να έρθει σε συμφωνία με μεταποιητικές μονάδες (π.χ. τυροκομείο), οι οποίες επιθυμούν να διαθέσουν στην αγορά μεταποιημένα βιολογικά προϊόντα.",,paper_299.md
ΒΙΟΛΟΓΙΚΗ ΕΚΤΡΟΦΗ ΑΓΡΟΤΙΚΩΝ ΖΩΩΝ,,paper_299.md
"## ΠΕΡΙΛΗΨΗΗ βιολογική γεωργία, αν και ξεκίνησε να εφαρμόζεται στην Ευρώπη πριν από πολλές δεκαετίες, αναγνωρίστηκε επίσημα το 1991, με την έκδοση του Κανονισμού 2092/91. Η βιολογική εκτροφή ζώων θεσμοθετήθηκε πρόσφατα με τον Κανονισμό (ΕΚ) 1804/99. Σύμφωνα με τον κανονισμό αυτό, τα βιολογικά προϊόντα υπόκεινται σε σύστημα ελέγχου και πιστοποίησης, προκειμένου να αποκτήσουν το σήμα με το οποίο ο καταναλωτής αναγνωρίζει ότι έχουν παραχθεί σύμφωνα με συγκεκριμένα πρότυπα. Για την απόκτηση του σήματος κάθε εκτροφή πρέπει να διανυσει μια μεταβατική περίοδο (ή περίοδο μετατροπής), η οποία είναι διαφορετική για κάθε είδος ζώου. Τέλος, για τη μετατροπή μιας συμβατικής εκτροφής σε βιολογική απαιτείται μια συγκεκριμένη γραφειοκρατική διαδικασία, την οποία πρέπει να ακολουθήσει όποιος επιθυμεί να ενταχθεί στο βιολογικό σύστημα εκτροφής.",,paper_299.md
## ΚΕΦΑΛΑΙΟ 2: ΚΑΤΟΧΥΡΩΣΗ ΤΩΝ ΒΙΟΛΟΓΙΚΩΝ ΠΡΟΪΟΝΤΩΝ,,paper_299.md
## ΕΡΩΤΗΣΕΙΣ- 1. Σε τι αποσκοπεί ο Κανονισμός (ΕΚ) 2092/91; - 2. Ποια είδη ζώων καλύπτονται από τον Κανονισμό (ΕΟΚ) 1804/99; - 3. Σε ποια προϊόντα εφαρμόζεται ο Κανονισμός 2092/91 μετά τις τελευταίες τροποποιήσεις; - 4. Τι είναι πιστοποίηση και τι πιστοποιείται στη βιολογική γεωργία γενικότερα; - 5. Ποιοι είναι οι Οργανισμοί Ελέγχου και Πιστοποίησης βιολογικών προϊόντων στην Ελλάδα; - Τι είναι η μεταβατική περίοδος ή περίοδος μετατροπής σε μια βιολογική εκτροφή; - Ποια είναι η διάρκεια της μεταβατικής περιόδου που προβλέπεται για κάθε είδος ζώου;,,paper_299.md
"6. 7.- 8. Σε τι αποσκοπεί η σήμανση των βιολογικών προϊόντων; - 9. Τι αναμένεται να υπάρχει ως σήμανση στη συσκευασία ενός βιολογικού προϊόντος; - 10. Τα βιολογικά γαλακτοκομικά προϊόντα, όπως το γιαούρτι και η φέτα, σε τι ποσοστό περιέχουν βιολογικό γάλα; - 11. Ποια διαδικασία απαιτείται να ακολουθήσει ο παραγωγός για τη μετατροπή μιας συμβατικής εκτροφής σε βιολογική; - 12. Ποια βιολογικά προϊόντα γνωρίζετε;",,paper_299.md
## ΕΡΓΑΣΤΗΡΙΑΚΟ ΜΕΡΟΣ,,paper_299.md
## ΕΡΓΑΣΤΗΡΙΟ 1o,,paper_299.md
## Δημιουργία και διανομή ερωτηματολογίου σχετικά με την πιστοποιήση,,paper_299.md
"## ΣκοπόςΣκοπός του εργαστηρίου είναι η διάχυση των πληροφοριών στο σχολείο και στην οικογένεια και η εξαγωγή συμπερασμάτων σχετικά με την επαρκή γνώση των καταναλωτών για τα βιολογικά προϊόντα. Οι μαθητές, με την καθοδήγηση του καθηγητή τους, θα συντάξουν ένα ερωτηματολόγιο, το οποίο θα διανείμουν προς συμπλήρωση.",,paper_299.md
## Προτεινόμενος χρόνος υλοποίησης της άσκησηςΔεν υφίσταται χρονικός περιορισμός στην πραγματοποίηση της άσκησης.,,paper_299.md
## Υλικά και μέσα- ● Κατάλληλα διαμορφωμένο ερωτηματολόγιο με απαντήσεις ΝΑΙ και ΟΧΙ για τη διεξαγωγή της έρευνας πληροφόρησης (συμπληρώνεται από τους καταναλωτές) - ● Ερωτηματολόγιο (συμπληρώνεται από τους μαθητές).,,paper_299.md
"## Διαδικασία υλοποίησης της πρακτικής άσκησηςΟι μαθητές, με την καθοδήγηση του καθηγητή τους, θα συντάξουν ένα κατάλληλα διαμορφωμένο ερωτηματολόγιο, με απαντήσεις ΝΑΙ και ΟΧΙ για την εύκολη συμπλήρωσή του, στο οποίο θα θέτουν ερωτήματα στους καταναλωτές σχετικά με τα πιστοποιημένα βιολογικά προϊόντα. Ως παράδειγμα αναφέρονται οι ερωτήσεις:",,paper_299.md
"## ΚΕΦΑΛΑΙΟ 2: ΚΑΤΟΧΥΡΩΣΗ ΤΩΝ ΒΙΟΛΟΓΙΚΩΝ ΠΡΟΪΟΝΤΩΝΚάθε μαθητής θα πάρει αντίγραφα του ερωτηματολογίου και θα τα διανείμει. Προτείνεται η έρευνα να διεξαχθεί στο χώρο του σχολείου και στις οικογένειες των μαθητών. Οι μαθητές θα συγκεντρώσουν τα ερωτηματολόγια και θα μετρήσουν τις θετικές και αρνητικές απαντήσεις. Θα συζητήσουν, θα σχολιάσουν τις απαντήσεις και θα συμπληρώσουν το ερωτηματολόγιο που ακολουθεί.",,paper_299.md
## ΕΡΩΤΗΜΑΤΟΛΟΓΙΟ ΕΡΓΑΣΤΗΡΙΟΥ 1,,paper_299.md
## συμπληρώνεται από τους μαθητές- 1. Ποιο είναι το ποσοστό των ερωτηθέντων καταναλωτών που έχει ακούσει τον όρο βιολογικά προϊόντα;........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................- 2. Ποιο είναι το ποσοστό των ερωτηθέντων καταναλωτών που αγοράζει βιολογικά προϊόντα; Εξηγήστε την απάντηση.,,paper_299.md
........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................- 3. Ποιο είναι το ποσοστό των ερωτηθέντων καταναλωτών που είναι ενημερωμένοι σχετικά με τη σήμανση των βιολογικών προϊόντων;........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................,,paper_299.md
"## ΚΕΦΑΛΑΙΟ 2: ΚΑΤΟΧΥΡΩΣΗ ΤΩΝ ΒΙΟΛΟΓΙΚΩΝ ΠΡΟΪΟΝΤΩΝ- 4. Πιστεύετε ότι οι καταναλωτές παραπλανώνται κατά την αγορά βιολογικών προϊόντων; Αν ναι, πώς το εξηγείτε;........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................- 5. Τι θα συμβουλεύατε την οικογένειά σας να προσέξει κατά την αγορά βιολογικών προϊόντων;",,paper_299.md
........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................ ........................................................................................................................................................,,paper_299.md
## ΕΡΓΑΣΤΗΡΙΟ 2o,,paper_299.md
## Αναγνώριση και διάκριση σήμανσης βιολογικών προϊόντων και προϊόντων σε μεταβατικό στάδιο,,paper_299.md
"## ΣκοπόςΣκοπός της άσκησης είναι οι μαθητές να αναγνωρίσουν και να διακρίνουν τα σήματα των Οργανισμών Ελέγχου και Πιστοποίησης για βιολογικά προϊόντα και προϊόντα σε μεταβατικό στάδιο, ώστε να μην παραπλανώνται.",,paper_299.md
## Προτεινόμενος χρόνος υλοποίησης της άσκησηςΔεν υφίσταται χρονικός περιορισμός στην πραγματοποίηση της άσκησης.,,paper_299.md
## Υλικά και μέσα- ● Σήματα Οργανισμών Ελέγχου και Πιστοποίησης - ● Βιολογικά και αντίστοιχα συμβατικά προϊόντα (εγχώρια και εισαγόμενα) - ● Βιολογικά προϊόντα και βιολογικές ζωοτροφές σε μεταβατικό στάδιο - ● Ερωτηματολόγιο (συμπληρώνεται από τους μαθητές).,,paper_299.md
